顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
172910,2025-09-14,"コンビニウェア・日用品","除菌グッズ",9900187,1,398,398
172910,2025-09-25,"日配品・冷凍食品","カップアイス",9900219,3,159,477
172910,2025-09-28,"飲料・お酒","清涼飲料",9900484,1,615,615
172915,2025-09-10,"飲料・お酒","清涼飲料",9900475,1,290,290
172917,2025-09-02,"お弁当・おむすび","定番弁当",9912106,1,297,297
172917,2025-09-02,"お弁当・おむすび","定番弁当",9909995,1,320,320
172917,2025-09-02,"コンビニウェア・日用品","靴下",9900858,4,285,1140
172917,2025-09-16,"コンビニウェア・日用品","靴下",9903068,1,346,346
172917,2025-09-17,"コンビニウェア・日用品","靴下",9903068,1,346,346
172918,2025-09-03,"飲料・お酒","清涼飲料",9900294,6,775,4650
172918,2025-09-03,"日配品・冷凍食品","カップアイス",9900318,2,94,188
172918,2025-09-12,"飲料・お酒","清涼飲料",9900294,6,736,4416
172918,2025-09-12,"日配品・冷凍食品","カップアイス",9900318,2,89,178
172918,2025-09-24,"日配品・冷凍食品","カップアイス",9900318,2,85,170
172920,2025-09-06,"コンビニウェア・日用品","ノート",9901230,2,442,884
172920,2025-09-14,"コンビニウェア・日用品","靴下",9900208,1,198,198
172920,2025-09-14,"コンビニウェア・日用品","靴下",9901175,2,200,400
172920,2025-09-14,"日配品・冷凍食品","カップアイス",9906678,1,348,348
172920,2025-09-30,"コンビニウェア・日用品","靴下",9900171,1,159,159
172922,2025-09-04,"お弁当・おむすび","ボリューム丼",9907123,4,350,1400
172922,2025-09-04,"コンビニウェア・日用品","靴下",9900172,1,388,388
172922,2025-09-04,"日配品・冷凍食品","カップアイス",9900565,6,620,3720
172922,2025-09-04,"日配品・冷凍食品","カップアイス",9902968,1,100,100
172922,2025-09-26,"お弁当・おむすび","ボリューム丼",9907123,5,350,1750
172922,2025-09-26,"パン・デザート","惣菜パン",9913961,3,798,2394
172922,2025-09-26,"パン・デザート","パフェ",9900707,1,297,297
172922,2025-09-26,"パン・デザート","ケーキ",9903447,3,294,882
172922,2025-09-26,"パン・デザート","プリン",9903739,5,561,2805
172922,2025-09-26,"パン・デザート","プリン",9900524,5,561,2805
172922,2025-09-26,"コンビニウェア・日用品","靴下",9900196,1,378,378
172922,2025-09-26,"日配品・冷凍食品","カップアイス",9902968,1,95,95
172924,2025-09-29,"コンビニウェア・日用品","靴下",9902228,1,560,560
172928,2025-09-06,"コンビニウェア・日用品","靴下",9900171,1,159,159
172928,2025-09-23,"パン・デザート","惣菜パン",9904148,1,268,268
172928,2025-09-28,"パン・デザート","ケーキ",9911755,1,380,380
172928,2025-09-30,"パン・デザート","ケーキ",9901010,2,123,246
172928,2025-09-30,"コンビニウェア・日用品","靴下",9900171,1,159,159
172931,2025-09-02,"飲料・お酒","ハイボール",9908313,1,197,197
172931,2025-09-02,"お弁当・おむすび","惣菜おにぎり",9908612,1,268,268
172931,2025-09-02,"飲料・お酒","ハイボール",9929765,2,101,202
172931,2025-09-02,"お弁当・おむすび","直巻きおにぎり",9911103,1,672,672
172931,2025-09-02,"パン・デザート","ケーキ",9900802,2,123,246
172931,2025-09-04,"飲料・お酒","缶ビール",9905008,2,164,328
172931,2025-09-04,"お弁当・おむすび","直巻きおにぎり",9911103,2,672,1344
172931,2025-09-17,"お弁当・おむすび","ガツうまおにぎり",9915687,5,400,2000
172931,2025-09-17,"飲料・お酒","清涼飲料",9911172,1,783,783
172931,2025-09-17,"パン・デザート","ケーキ",9905750,2,865,1730
172931,2025-09-17,"コーヒー","ブレンドコーヒー",9907352,1,125,125
172931,2025-09-18,"パン・デザート","タルト",9900220,3,890,2670
172931,2025-09-22,"飲料・お酒","缶ビール",9929578,1,194,194
172931,2025-09-22,"パン・デザート","シュークリーム",9909812,6,475,2850
172931,2025-09-22,"コンビニウェア・日用品","靴下",9905969,5,909,4545
172931,2025-09-22,"日配品・冷凍食品","カップアイス",9906798,5,775,3875
172931,2025-09-22,"コンビニウェア・日用品","靴下",9901745,3,464,1392
172936,2025-09-17,"ホットスナック","チキン",9900655,1,431,431
172936,2025-09-17,"飲料・お酒","清涼飲料",9901155,1,180,180
172941,2025-09-18,"日配品・冷凍食品","冷凍野菜・フルーツ",9901041,3,124,372
172942,2025-09-14,"日配品・冷凍食品","カップアイス",9902239,1,366,366
172946,2025-09-16,"パン・デザート","パフェ",9901194,1,900,900
172946,2025-09-25,"コンビニウェア・日用品","ノート",9909840,2,648,1296
172948,2025-09-22,"パン・デザート","シュークリーム",9902694,3,350,1050
172948,2025-09-22,"パン・デザート","シュークリーム",9905543,3,498,1494
172948,2025-09-22,"コンビニウェア・日用品","靴下",9900172,1,398,398
172948,2025-09-22,"コンビニウェア・日用品","靴下",9902339,4,450,1800
172950,2025-09-01,"パン・デザート","惣菜パン",9901526,1,250,250
172950,2025-09-01,"コーヒー","アイスコーヒー",9901771,2,580,1160
172950,2025-09-07,"コンビニウェア・日用品","靴下",9907000,2,607,1214
172951,2025-09-04,"パン・デザート","サンドイッチ",9918650,1,315,315
172951,2025-09-25,"お弁当・おむすび","ボリューム丼",9910941,1,350,350
172952,2025-09-15,"コンビニウェア・日用品","靴下",9900285,2,830,1660
172952,2025-09-15,"コンビニウェア・日用品","靴下",9900643,2,110,220
172956,2025-09-17,"パン・デザート","シュークリーム",9900227,2,820,1640
172956,2025-09-17,"コンビニウェア・日用品","靴下",9905077,3,460,1380
172957,2025-09-19,"飲料・お酒","清涼飲料",9901155,1,171,171
172957,2025-09-19,"パン・デザート","惣菜パン",9909282,5,283,1415
172958,2025-09-05,"飲料・お酒","清涼飲料",9900353,1,426,426
172958,2025-09-05,"飲料・お酒","チューハイ",9900771,1,203,203
172958,2025-09-05,"コンビニウェア・日用品","靴下",9900786,1,84,84
172958,2025-09-10,"パン・デザート","惣菜パン",9911797,4,357,1428
172958,2025-09-15,"お弁当・おむすび","定番弁当",9922318,1,860,860
172958,2025-09-18,"飲料・お酒","チューハイ",9910447,4,460,1840
172958,2025-09-18,"飲料・お酒","チューハイ",9904641,4,635,2540
172958,2025-09-23,"パン・デザート","惣菜パン",9901780,4,180,720
172958,2025-09-23,"パン・デザート","惣菜パン",9900897,2,920,1840
172964,2025-09-19,"飲料・お酒","清涼飲料",9900294,2,736,1472
172964,2025-09-19,"パン・デザート","惣菜パン",9905586,1,160,160
172964,2025-09-19,"日配品・冷凍食品","カップアイス",9905593,5,331,1655
172975,2025-09-23,"日配品・冷凍食品","カップアイス",9900318,2,85,170
172976,2025-09-05,"コーヒー","アイスコーヒー",9901456,1,228,228
172976,2025-09-19,"パン・デザート","ケーキ",9940952,1,505,505
172976,2025-09-19,"パン・デザート","ケーキ",9940953,2,512,1024
172976,2025-09-19,"コーヒー","アイスコーヒー",9903327,5,428,2140
172976,2025-09-19,"パン・デザート","シュークリーム",9940951,2,585,1170
172976,2025-09-26,"飲料・お酒","清涼飲料",9909750,6,374,2244
172976,2025-09-26,"飲料・お酒","チューハイ",9902170,1,219,219
172976,2025-09-26,"コンビニウェア・日用品","靴下",9901831,2,665,1330
172977,2025-09-07,"パン・デザート","タルト",9916292,1,100,100
172977,2025-09-24,"コーヒー","アイスカフェラテ",9935718,1,140,140
172977,2025-09-24,"コーヒー","ブレンドコーヒー",9901450,1,150,150
172978,2025-09-03,"飲料・お酒","清涼飲料",9900201,4,143,572
172980,2025-09-22,"飲料・お酒","清涼飲料",9900434,1,420,420
172988,2025-09-01,"お弁当・おむすび","直巻きおにぎり",9905570,1,620,620
172988,2025-09-28,"お弁当・おむすび","直巻きおにぎり",9905570,5,620,3100
172990,2025-09-05,"コンビニウェア・日用品","靴下",9913928,2,124,248
172990,2025-09-08,"飲料・お酒","ハイボール",9905562,1,530,530
172990,2025-09-12,"パン・デザート","サンドイッチ",9903377,1,400,400
172990,2025-09-16,"飲料・お酒","缶ビール",9911843,1,395,395
172990,2025-09-29,"飲料・お酒","チューハイ",9905559,2,153,306
172990,2025-09-29,"飲料・お酒","チューハイ",9905549,2,142,284
172992,2025-09-04,"パン・デザート","パフェ",9900738,1,140,140
172992,2025-09-04,"日配品・冷凍食品","カップアイス",9903941,4,360,1440
172992,2025-09-04,"コンビニウェア・日用品","靴下",9903924,2,123,246
172992,2025-09-24,"コンビニウェア・日用品","靴下",9903924,1,123,123
172995,2025-09-14,"コンビニウェア・日用品","靴下",9900171,1,155,155
172996,2025-09-14,"お弁当・おむすび","直巻きおにぎり",9900286,1,380,380
172996,2025-09-14,"お弁当・おむすび","直巻きおにぎり",9903145,5,380,1900
172996,2025-09-21,"コンビニウェア・日用品","靴下",9900172,1,398,398
172997,2025-09-10,"日配品・冷凍食品","カップアイス",9904112,2,150,300
172998,2025-09-18,"コンビニウェア・日用品","靴下",9900171,1,155,155
172998,2025-09-18,"コンビニウェア・日用品","靴下",9900046,2,540,1080
172999,2025-09-22,"日配品・冷凍食品","カップアイス",9900318,1,85,85
172999,2025-09-27,"パン・デザート","ケーキ",9901083,2,164,328
172999,2025-09-27,"パン・デザート","菓子パン",9909335,2,558,1116
173001,2025-09-08,"パン・デザート","ケーキ",9907870,1,349,349
173001,2025-09-08,"コンビニウェア・日用品","靴下",9901493,3,560,1680
173002,2025-09-17,"パン・デザート","惣菜パン",9904990,1,120,120
173002,2025-09-17,"パン・デザート","どら焼き",9911289,1,110,110
173002,2025-09-23,"ホットスナック","チキン",9900655,2,368,736
173002,2025-09-23,"コンビニウェア・日用品","靴下",9900689,1,150,150
173002,2025-09-26,"パン・デザート","惣菜パン",9902512,1,283,283
173004,2025-09-06,"飲料・お酒","缶コーヒー",9901250,2,226,452
173004,2025-09-19,"飲料・お酒","缶コーヒー",9901250,2,226,452
173004,2025-09-22,"飲料・お酒","清涼飲料",9918637,2,585,1170
173006,2025-09-18,"お弁当・おむすび","惣菜おにぎり",9900376,1,440,440
173006,2025-09-18,"パン・デザート","ケーキ",9901083,1,144,144
173006,2025-09-18,"コンビニウェア・日用品","靴下",9900172,1,398,398
173010,2025-09-15,"飲料・お酒","チューハイ",9900248,1,320,320
173010,2025-09-15,"飲料・お酒","チューハイ",9904010,1,320,320
173010,2025-09-16,"ホットスナック","チキン",9900654,2,149,298
173010,2025-09-16,"コンビニウェア・日用品","靴下",9901264,3,340,1020
173010,2025-09-18,"パン・デザート","プリン",9901147,5,128,640
173019,2025-09-23,"ホットスナック","チキン",9900655,1,368,368
173019,2025-09-23,"コーヒー","アイスコーヒー",9900243,1,198,198
173021,2025-09-21,"コーヒー","アイスコーヒー",9903709,2,328,656
173021,2025-09-21,"パン・デザート","タルト",9901437,2,828,1656
173025,2025-09-04,"日配品・冷凍食品","カップアイス",9900230,1,238,238
173025,2025-09-08,"お弁当・おむすび","ガツうまおにぎり",9900307,6,288,1728
173025,2025-09-08,"パン・デザート","タルト",9900398,2,680,1360
173025,2025-09-09,"パン・デザート","サンドイッチ",9902588,2,900,1800
173025,2025-09-09,"パン・デザート","どら焼き",9931516,1,380,380
173025,2025-09-15,"ホットスナック","チキン",9904157,3,176,528
173025,2025-09-18,"パン・デザート","ケーキ",9909240,1,331,331
173025,2025-09-22,"ホットスナック","チキン",9900845,2,572,1144
173025,2025-09-22,"コンビニウェア・日用品","靴下",9923711,1,120,120
173025,2025-09-22,"日配品・冷凍食品","カップアイス",9900223,1,149,149
173025,2025-09-24,"お弁当・おむすび","直巻きおにぎり",9908572,1,151,151
173025,2025-09-24,"お弁当・おむすび","直巻きおにぎり",9904861,1,102,102
173025,2025-09-24,"飲料・お酒","清涼飲料",9900299,2,171,342
173025,2025-09-24,"お弁当・おむすび","直巻きおにぎり",9905970,1,162,162
173025,2025-09-26,"パン・デザート","惣菜パン",9900391,1,188,188
173025,2025-09-26,"日配品・冷凍食品","カップアイス",9900230,1,274,274
173025,2025-09-28,"お弁当・おむすび","ガツうまおにぎり",9911041,1,100,100
173025,2025-09-29,"飲料・お酒","清涼飲料",9940111,1,409,409
173025,2025-09-29,"パン・デザート","どら焼き",9926946,1,209,209
173026,2025-09-03,"コンビニウェア・日用品","靴下",9900369,5,249,1245
173026,2025-09-03,"コンビニウェア・日用品","靴下",9900306,1,249,249
173027,2025-09-10,"飲料・お酒","清涼飲料",9900201,4,143,572
173027,2025-09-10,"ホットスナック","チキン",9903714,1,529,529
173033,2025-09-11,"お弁当・おむすび","ドリア",9909148,1,304,304
173033,2025-09-11,"お弁当・おむすび","ドリア",9909151,1,212,212
173033,2025-09-11,"お弁当・おむすび","ドリア",9915070,1,254,254
173037,2025-09-04,"ホットスナック","チキン",9910958,2,196,392
173037,2025-09-09,"パン・デザート","サンドイッチ",9901255,1,207,207
173037,2025-09-09,"コンビニウェア・日用品","靴下",9900208,1,198,198
173037,2025-09-21,"ホットスナック","中華まん",9904022,5,598,2990
173037,2025-09-21,"飲料・お酒","チューハイ",9900642,5,300,1500
173037,2025-09-21,"飲料・お酒","清涼飲料",9903419,6,402,2412
173037,2025-09-21,"飲料・お酒","チューハイ",9913453,5,125,625
173037,2025-09-21,"コンビニウェア・日用品","靴下",9902209,6,182,1092
173037,2025-09-25,"ホットスナック","チキン",9901370,1,665,665
173037,2025-09-25,"パン・デザート","サンドイッチ",9903975,1,192,192
173038,2025-09-03,"パン・デザート","惣菜パン",9911259,1,105,105
173038,2025-09-03,"パン・デザート","惣菜パン",9912376,1,105,105
173038,2025-09-03,"コンビニウェア・日用品","靴下",9900594,1,249,249
173042,2025-09-02,"コンビニウェア・日用品","靴下",9900561,1,358,358
173044,2025-09-03,"飲料・お酒","清涼飲料",9903632,1,107,107
173044,2025-09-03,"コンビニウェア・日用品","靴下",9900208,2,198,396
173044,2025-09-08,"コンビニウェア・日用品","靴下",9900935,5,730,3650
173044,2025-09-08,"コンビニウェア・日用品","靴下",9902973,1,730,730
173044,2025-09-09,"コンビニウェア・日用品","靴下",9900208,2,198,396
173044,2025-09-17,"飲料・お酒","清涼飲料",9903632,1,107,107
173044,2025-09-17,"コンビニウェア・日用品","靴下",9900208,3,198,594
173044,2025-09-22,"コンビニウェア・日用品","靴下",9900644,1,460,460
173044,2025-09-29,"コンビニウェア・日用品","靴下",9904476,1,429,429
173048,2025-09-15,"パン・デザート","パフェ",9900449,1,320,320
173048,2025-09-15,"コンビニウェア・日用品","靴下",9900171,1,155,155
173048,2025-09-21,"ホットスナック","チキン",9900655,5,368,1840
173049,2025-09-01,"お弁当・おむすび","定番弁当",9906652,1,840,840
173049,2025-09-01,"パン・デザート","どら焼き",9912331,5,350,1750
173049,2025-09-01,"日配品・冷凍食品","カップアイス",9902968,1,100,100
173049,2025-09-13,"お弁当・おむすび","定番弁当",9902281,2,180,360
173049,2025-09-13,"パン・デザート","どら焼き",9918009,1,101,101
173049,2025-09-13,"日配品・冷凍食品","カップアイス",9902239,3,366,1098
173049,2025-09-28,"コンビニウェア・日用品","靴下",9906634,1,373,373
173049,2025-09-28,"コーヒー","ブレンドコーヒー",9900818,6,178,1068
173049,2025-09-28,"コンビニウェア・日用品","靴下",9900208,1,178,178
173049,2025-09-28,"日配品・冷凍食品","カップアイス",9904376,3,340,1020
173050,2025-09-30,"コーヒー","アイスコーヒー",9900583,2,190,380
173050,2025-09-30,"パン・デザート","惣菜パン",9904581,1,120,120
173050,2025-09-30,"コーヒー","アイスコーヒー",9900451,1,44,44
173050,2025-09-30,"パン・デザート","パフェ",9900707,1,297,297
173053,2025-09-01,"飲料・お酒","清涼飲料",9900295,1,190,190
173053,2025-09-01,"ホットスナック","チキン",9900301,2,715,1430
173053,2025-09-16,"パン・デザート","惣菜パン",9902771,1,360,360
173053,2025-09-17,"お弁当・おむすび","ガツうまおにぎり",9900307,7,345,2415
173053,2025-09-17,"飲料・お酒","缶ビール",9915526,1,171,171
173053,2025-09-19,"飲料・お酒","缶ビール",9900772,1,141,141
173053,2025-09-19,"コーヒー","ブレンドコーヒー",9903332,4,941,3764
173053,2025-09-19,"日配品・冷凍食品","カップアイス",9913599,1,124,124
173055,2025-09-18,"お弁当・おむすび","惣菜おにぎり",9903520,3,256,768
173056,2025-09-20,"お弁当・おむすび","惣菜おにぎり",9900376,1,539,539
173056,2025-09-21,"パン・デザート","惣菜パン",9900692,1,248,248
173056,2025-09-21,"パン・デザート","惣菜パン",9909742,2,520,1040
173058,2025-09-23,"日配品・冷凍食品","カップアイス",9900219,1,159,159
173058,2025-09-23,"コンビニウェア・日用品","靴下",9900635,1,150,150
173058,2025-09-26,"飲料・お酒","清涼飲料",9903336,1,102,102
173058,2025-09-26,"コンビニウェア・日用品","靴下",9910490,5,285,1425
173060,2025-09-05,"飲料・お酒","缶ビール",9912155,1,136,136
173060,2025-09-05,"パン・デザート","どら焼き",9913533,5,230,1150
173060,2025-09-30,"飲料・お酒","清涼飲料",9907268,3,743,2229
173061,2025-09-07,"お弁当・おむすび","直巻きおにぎり",9901224,1,630,630
173061,2025-09-07,"パン・デザート","パフェ",9900707,1,297,297
173068,2025-09-18,"コーヒー","アイスコーヒー",9903542,1,173,173
173068,2025-09-24,"コーヒー","アイスコーヒー",9905693,1,319,319
173068,2025-09-24,"コーヒー","アイスコーヒー",9905702,1,108,108
173069,2025-09-27,"飲料・お酒","清涼飲料",9900250,4,400,1600
173069,2025-09-27,"パン・デザート","プリン",9937595,4,232,928
173069,2025-09-27,"コンビニウェア・日用品","靴下",9900249,3,655,1965
173082,2025-09-18,"日配品・冷凍食品","カップアイス",9903410,2,288,576
173084,2025-09-11,"パン・デザート","シュークリーム",9917456,1,188,188
173084,2025-09-11,"日配品・冷凍食品","ハム・ベーコン",9907802,5,141,705
173084,2025-09-11,"日配品・冷凍食品","冷凍中華",9909154,3,295,885
173084,2025-09-14,"パン・デザート","ケーキ",9938152,1,258,258
173084,2025-09-14,"パン・デザート","ケーキ",9938153,1,234,234
173084,2025-09-15,"パン・デザート","ケーキ",9915449,1,655,655
173084,2025-09-15,"コーヒー","ブレンドコーヒー",9919832,2,287,574
173084,2025-09-15,"コーヒー","ブレンドコーヒー",9921665,1,340,340
173084,2025-09-15,"コーヒー","ブレンドコーヒー",9941080,1,747,747
173084,2025-09-17,"飲料・お酒","チューハイ",9925818,2,186,372
173084,2025-09-17,"飲料・お酒","チューハイ",9903511,3,692,2076
173084,2025-09-17,"お弁当・おむすび","ボリューム丼",9901567,1,220,220
173084,2025-09-17,"お弁当・おむすび","ボリューム丼",9904042,1,240,240
173084,2025-09-17,"パン・デザート","シュークリーム",9915632,5,357,1785
173084,2025-09-17,"日配品・冷凍食品","冷凍スイーツ",9923744,1,123,123
173084,2025-09-17,"コンビニウェア・日用品","靴下",9923780,1,157,157
173084,2025-09-22,"コーヒー","ブレンドコーヒー",9912286,1,399,399
173084,2025-09-22,"コーヒー","ブレンドコーヒー",9907974,1,311,311
173084,2025-09-25,"日配品・冷凍食品","カップアイス",9900219,1,159,159
173084,2025-09-25,"コーヒー","ブレンドコーヒー",9909939,2,153,306
173084,2025-09-28,"お弁当・おむすび","ボリューム丼",9901567,1,220,220
173084,2025-09-28,"お弁当・おむすび","ボリューム丼",9904042,1,240,240
173087,2025-09-10,"コンビニウェア・日用品","靴下",9900208,5,198,990
173087,2025-09-22,"コンビニウェア・日用品","靴下",9900208,5,198,990
173090,2025-09-13,"日配品・冷凍食品","カップアイス",9906490,1,796,796
173090,2025-09-13,"日配品・冷凍食品","カップアイス",9910335,1,660,660
173090,2025-09-20,"コーヒー","ブレンドコーヒー",9900583,1,190,190
173090,2025-09-20,"コーヒー","ブレンドコーヒー",9902890,1,256,256
173090,2025-09-24,"飲料・お酒","缶ビール",9904025,1,148,148
173090,2025-09-24,"パン・デザート","菓子パン",9906492,1,180,180
173090,2025-09-24,"パン・デザート","パフェ",9901194,1,798,798
173090,2025-09-24,"パン・デザート","パフェ",9900998,1,520,520
173090,2025-09-24,"コーヒー","ブレンドコーヒー",9905600,1,140,140
173098,2025-09-04,"コーヒー","アイスコーヒー",9900763,1,114,114
173098,2025-09-04,"コンビニウェア・日用品","靴下",9902751,1,130,130
173098,2025-09-04,"コンビニウェア・日用品","靴下",9914833,1,153,153
173098,2025-09-10,"日配品・冷凍食品","カップアイス",9915892,2,156,312
173098,2025-09-15,"日配品・冷凍食品","カップアイス",9902374,3,208,624
173098,2025-09-18,"お弁当・おむすび","ガツうまおにぎり",9911057,2,500,1000
173098,2025-09-18,"お弁当・おむすび","ガツうまおにぎり",9911582,2,500,1000
173098,2025-09-30,"ホットスナック","中華まん",9903105,2,338,676
173112,2025-09-16,"コーヒー","ブレンドコーヒー",9915320,1,388,388
173115,2025-09-02,"お弁当・おむすび","惣菜おにぎり",9901325,7,330,2310
173115,2025-09-02,"コンビニウェア・日用品","靴下",9901307,7,360,2520
173115,2025-09-02,"コンビニウェア・日用品","靴下",9901308,6,930,5580
173115,2025-09-03,"パン・デザート","シュークリーム",9901246,4,490,1960
173115,2025-09-03,"コンビニウェア・日用品","ノート",9914389,4,712,2848
173115,2025-09-16,"パン・デザート","ケーキ",9901083,1,144,144
173115,2025-09-16,"パン・デザート","ケーキ",9901010,1,115,115
173120,2025-09-10,"パン・デザート","ケーキ",9901083,1,164,164
173120,2025-09-10,"パン・デザート","ケーキ",9901010,1,123,123
173121,2025-09-29,"飲料・お酒","清涼飲料",9900303,1,387,387
173121,2025-09-29,"お弁当・おむすび","こだわり弁当",9908752,1,477,477
173121,2025-09-29,"コーヒー","アイスカフェラテ",9901600,1,526,526
173121,2025-09-29,"コーヒー","アイスコーヒー",9904817,1,270,270
173121,2025-09-29,"コンビニウェア・日用品","靴下",9900306,1,270,270
173121,2025-09-29,"コンビニウェア・日用品","靴下",9900369,4,270,1080
173122,2025-09-16,"コーヒー","ブレンドコーヒー",9900451,2,44,88
173122,2025-09-18,"コーヒー","ブレンドコーヒー",9900451,2,44,88
173123,2025-09-19,"コンビニウェア・日用品","靴下",9916482,2,186,372
173123,2025-09-26,"飲料・お酒","清涼飲料",9903135,2,601,1202
173123,2025-09-26,"コンビニウェア・日用品","靴下",9905279,2,581,1162
173133,2025-09-22,"飲料・お酒","清涼飲料",9900295,1,190,190
173133,2025-09-22,"ホットスナック","チキン",9901711,1,253,253
173133,2025-09-22,"ホットスナック","チキン",9900453,1,196,196
173139,2025-09-11,"ホットスナック","チキン",9900207,1,985,985
173139,2025-09-11,"コンビニウェア・日用品","靴下",9900369,1,270,270
173139,2025-09-11,"コンビニウェア・日用品","靴下",9900594,1,270,270
173141,2025-09-03,"パン・デザート","サンドイッチ",9900274,2,750,1500
173145,2025-09-23,"パン・デザート","シュークリーム",9900217,1,703,703
173153,2025-09-02,"お弁当・おむすび","惣菜おにぎり",9900376,2,440,880
173153,2025-09-02,"飲料・お酒","清涼飲料",9900185,1,315,315
173153,2025-09-03,"お弁当・おむすび","惣菜おにぎり",9900376,5,440,2200
173156,2025-09-23,"飲料・お酒","清涼飲料",9931766,1,148,148
173156,2025-09-23,"飲料・お酒","清涼飲料",9910604,1,148,148
173156,2025-09-23,"パン・デザート","ケーキ",9906186,1,116,116
173156,2025-09-23,"日配品・冷凍食品","カップアイス",9941150,1,102,102
173157,2025-09-16,"パン・デザート","惣菜パン",9904148,1,298,298
173157,2025-09-16,"パン・デザート","ケーキ",9901010,1,115,115
173157,2025-09-23,"お弁当・おむすび","ボリューム丼",9901164,2,680,1360
173157,2025-09-27,"パン・デザート","どら焼き",9907265,1,423,423
173162,2025-09-17,"コンビニウェア・日用品","靴下",9900171,1,155,155
173163,2025-09-25,"ホットスナック","チキン",9900655,1,368,368
173166,2025-09-09,"お弁当・おむすび","直巻きおにぎり",9902975,1,380,380
173166,2025-09-21,"飲料・お酒","清涼飲料",9901698,2,563,1126
173166,2025-09-21,"飲料・お酒","清涼飲料",9900201,2,143,286
173168,2025-09-03,"パン・デザート","ケーキ",9910024,4,128,512
173168,2025-09-04,"飲料・お酒","清涼飲料",9941161,2,157,314
173168,2025-09-05,"飲料・お酒","チューハイ",9903844,1,103,103
173168,2025-09-07,"お弁当・おむすび","ガツうまおにぎり",9906761,3,400,1200
173168,2025-09-07,"お弁当・おむすび","ガツうまおにぎり",9911589,4,400,1600
173168,2025-09-07,"パン・デザート","プリン",9910129,1,249,249
173168,2025-09-17,"飲料・お酒","缶ビール",9903426,1,202,202
173168,2025-09-17,"飲料・お酒","チューハイ",9904857,2,765,1530
173168,2025-09-17,"飲料・お酒","チューハイ",9903844,2,103,206
173168,2025-09-21,"お弁当・おむすび","ガツうまおにぎり",9911582,3,500,1500
173168,2025-09-21,"お弁当・おむすび","ガツうまおにぎり",9931312,3,500,1500
173171,2025-09-03,"パン・デザート","惣菜パン",9903627,1,407,407
173171,2025-09-03,"パン・デザート","惣菜パン",9903626,1,259,259
173171,2025-09-03,"コンビニウェア・日用品","靴下",9900171,7,159,1113
173171,2025-09-29,"飲料・お酒","清涼飲料",9916766,1,260,260
173171,2025-09-29,"パン・デザート","惣菜パン",9916952,1,320,320
173171,2025-09-29,"日配品・冷凍食品","カップアイス",9900389,6,289,1734
173171,2025-09-29,"日配品・冷凍食品","カップアイス",9912285,2,700,1400
173171,2025-09-29,"コンビニウェア・日用品","靴下",9900171,7,159,1113
173173,2025-09-05,"飲料・お酒","缶ビール",9941178,1,417,417
173173,2025-09-05,"ホットスナック","チキン",9900336,1,354,354
173173,2025-09-05,"飲料・お酒","清涼飲料",9900178,1,380,380
173173,2025-09-05,"飲料・お酒","缶ビール",9903391,1,349,349
173173,2025-09-05,"コーヒー","アイスコーヒー",9902888,3,618,1854
173173,2025-09-05,"コーヒー","アイスコーヒー",9904965,1,187,187
173173,2025-09-10,"パン・デザート","パフェ",9906021,1,304,304
173173,2025-09-27,"コーヒー","アイスコーヒー",9904965,2,187,374
173173,2025-09-27,"コーヒー","アイスコーヒー",9914514,1,140,140
173173,2025-09-27,"パン・デザート","サンドイッチ",9905615,1,136,136
173173,2025-09-27,"パン・デザート","シュークリーム",9904391,5,304,1520
173173,2025-09-27,"コンビニウェア・日用品","除菌グッズ",9900362,1,171,171
173174,2025-09-06,"日配品・冷凍食品","カップアイス",9901761,2,310,620
173174,2025-09-16,"飲料・お酒","缶ビール",9904448,2,552,1104
173174,2025-09-16,"飲料・お酒","清涼飲料",9900042,5,262,1310
173174,2025-09-16,"飲料・お酒","清涼飲料",9904739,1,325,325
173174,2025-09-16,"飲料・お酒","缶ビール",9906461,2,795,1590
173174,2025-09-16,"飲料・お酒","清涼飲料",9919240,5,442,2210
173174,2025-09-16,"飲料・お酒","清涼飲料",9902061,5,354,1770
173174,2025-09-16,"パン・デザート","惣菜パン",9902307,2,118,236
173174,2025-09-16,"コーヒー","ブレンドコーヒー",9903287,2,653,1306
173174,2025-09-16,"コンビニウェア・日用品","靴下",9904141,1,686,686
173174,2025-09-28,"パン・デザート","パフェ",9902991,1,198,198
173176,2025-09-01,"お弁当・おむすび","惣菜おにぎり",9912579,1,107,107
173176,2025-09-01,"コーヒー","ブレンドコーヒー",9902797,5,550,2750
173176,2025-09-17,"コーヒー","ブレンドコーヒー",9902725,8,315,2520
173177,2025-09-04,"コンビニウェア・日用品","傘",9927095,1,606,606
173177,2025-09-09,"コンビニウェア・日用品","靴下",9929587,1,803,803
173177,2025-09-10,"日配品・冷凍食品","カップアイス",9900388,5,160,800
173177,2025-09-28,"パン・デザート","サンドイッチ",9902596,3,102,306
173177,2025-09-30,"コーヒー","ブレンドコーヒー",9900177,2,600,1200
173177,2025-09-30,"日配品・冷凍食品","カップアイス",9900388,3,169,507
173183,2025-09-09,"コンビニウェア・日用品","靴下",9900011,1,306,306
173185,2025-09-10,"飲料・お酒","清涼飲料",9900250,1,314,314
173185,2025-09-10,"コンビニウェア・日用品","靴下",9900208,2,198,396
173185,2025-09-14,"ホットスナック","チキン",9902571,1,372,372
