顧客番号,DATE,Page,大分類,滞在秒数
8958567,2021-05-18,"/sv/browser?","カテゴリG",32.792
8958567,2021-07-24,"/sv/browser?","カテゴリG",131.611
8958567,2021-09-25,"/sv/browser?","カテゴリG",74.974
8958567,2021-11-30,"/sv/browser?","カテゴリG",102.065
8961901,2021-02-28,"/sv/browser?","カテゴリG",101.695
8961901,2021-01-10,"/sv/publisher","カテゴリA",70.997
8961901,2021-01-10,"/sv/viewer?","カテゴリB",31.986
8961901,2021-01-31,"/sv/logout?","カテゴリD",11.131
8961901,2021-01-31,"/sv/viewer?","カテゴリB",143.364
8961901,2021-01-31,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",99.280
8961901,2021-02-28,"/sv/bookkeeper?","カテゴリE",39.019
8961901,2021-02-28,"/sv/browser?","カテゴリG",24.238
8961901,2021-02-28,"/sv/viewer?","カテゴリB",15.352
8961901,2021-02-28,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",16.091
8961901,2021-03-14,"/sv/browser?","カテゴリG",35.309
8961901,2021-03-14,"/sv/browser?","カテゴリG",200.537
8979297,2021-02-17,"/sv/browser?","カテゴリG",32.483
8979297,2021-02-20,"/sv/browser","カテゴリD",1.292
8979297,2021-02-20,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",35.832
8979297,2021-02-20,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",104.393
8989987,2021-06-11,"/sv/viewer?","カテゴリB",61.648
8989987,2021-07-06,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",38.478
8989987,2021-07-06,"/sv/bookkeeper","カテゴリF",174.456
8989987,2021-07-06,"/sv/publisher?","カテゴリD",102.115
8989987,2021-07-28,"/sv/bookkeeper?","カテゴリE",6.302
9001487,2021-06-24,"/sv/logout?","カテゴリD",24.105
9001487,2021-01-09,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",62.879
9001487,2021-01-09,"/sv/bookkeeper?","カテゴリE",129.235
9001487,2021-01-23,"/sv/bookkeeper","カテゴリF",59.894
9001487,2021-01-23,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",192.840
9001487,2021-02-23,"/sv/viewer?","カテゴリB",109.047
9004488,2021-10-06,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",10.932
9004488,2021-06-04,"/sv/","カテゴリB",35.005
9004488,2021-06-04,"/sv/publisher?","カテゴリD",26.942
9004488,2021-06-04,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",9.549
9004488,2021-06-04,"/sv/","カテゴリB",29.976
9004488,2021-06-04,"/sv/browser?","カテゴリG",37.097
9004488,2021-06-10,"/sv/client?","カテゴリF",11.180
9004488,2021-06-10,"/sv/","カテゴリB",33.320
9014386,2021-02-03,"/sv/client?","カテゴリF",40.457
9014386,2021-01-19,"/sv/logout?","カテゴリD",4.279
9014386,2021-01-19,"/sv/logout?","カテゴリD",16.128
9014386,2021-01-19,"/sv/logout?","カテゴリD",3.868
9014386,2021-01-19,"/sv/logout?","カテゴリD",9.354
9014386,2021-01-19,"/sv/logout?","カテゴリD",24.954
9014386,2021-01-19,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",19.985
9014386,2021-01-19,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",45.494
9014386,2021-01-19,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",18.801
9014386,2021-01-19,"/sv/","カテゴリB",7.679
9021661,2021-05-22,"/sv/client?","カテゴリF",24.345
9021661,2021-01-20,"/sv/viewer?","カテゴリB",20.432
9021661,2021-02-03,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",2.543
9021661,2021-02-15,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",5.439
9021661,2021-02-20,"/sv/help/en-us/adminhlp/adsecurehowto.htm","カテゴリE",18.203
9021661,2021-02-25,"/sv/bookkeeper","カテゴリF",12.688
9021661,2021-02-25,"/sv/bookkeeper","カテゴリF",16.198
9021661,2021-02-25,"","カテゴリB",37.592
9021661,2021-02-25,"/sv/client?","カテゴリF",23.841
9021661,2021-03-06,"/sv/publisher?","カテゴリD",7.898
9021661,2021-05-22,"/sv/bookkeeper","カテゴリF",28.820
9023134,2021-01-20,"/sv/bookkeeper?","カテゴリE",57.060
9023134,2021-03-14,"/sv/bookkeeper?","カテゴリE",20.624
9023134,2021-04-26,"/sv/bookkeeper?","カテゴリE",29.740
9023134,2021-06-03,"/sv/bookkeeper?","カテゴリE",60.522
9023134,2021-07-20,"/sv/bookkeeper?","カテゴリE",56.143
9023134,2021-07-28,"/sv/viewer?","カテゴリB",22.462
9023134,2021-08-31,"/sv/bookkeeper?","カテゴリE",88.186
9023134,2021-10-15,"/sv/bookkeeper?","カテゴリE",43.163
9023134,2021-11-12,"/sv/bookkeeper?","カテゴリE",74.387
9023134,2021-12-07,"/sv/viewer?","カテゴリB",83.713
9023134,2021-12-22,"/sv/bookkeeper?","カテゴリE",5.000
9025314,2021-01-29,"/sv/help/en-us/adminhlp/adsecurecategory.htm","カテゴリB",291.722
9025314,2021-01-29,"/sv/browser","カテゴリD",94.306
9025314,2021-01-29,"/sv/browser","カテゴリD",16.972
9028210,2021-04-15,"/sv/browser?","カテゴリG",15.391
9028210,2021-01-09,"/sv/viewer?","カテゴリB",39.944
9028210,2021-01-09,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",26.585
9028210,2021-01-09,"/sv/browser?","カテゴリG",27.124
9028210,2021-02-16,"/sv/browser?","カテゴリG",31.644
9028210,2021-02-16,"/sv/viewer?","カテゴリB",100.831
9028210,2021-04-15,"/sv/bookkeeper?","カテゴリE",45.482
9046799,2021-01-28,"/sv/bookkeeper","カテゴリF",48.832
9046799,2021-01-28,"/sv/","カテゴリB",88.148
9046799,2021-02-12,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",65.979
9046799,2021-03-11,"/sv/bookkeeper","カテゴリF",17.451
9046799,2021-03-11,"/sv/bookkeeper","カテゴリF",34.814
9046799,2021-05-06,"/sv/bookkeeper/","カテゴリD",20.838
9046799,2021-05-06,"/sv/bookkeeper/","カテゴリD",27.416
9046799,2021-05-06,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",13.325
9046799,2021-05-06,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",17.386
9046799,2021-05-06,"/sv/bookkeeper/","カテゴリD",50.543
9046799,2021-05-06,"/sv/bookkeeper/","カテゴリD",15.267
9055995,2021-02-06,"/sv/bookkeeper?","カテゴリE",58.157
9055995,2021-03-24,"/sv/bookkeeper?","カテゴリE",51.346
9055995,2021-04-21,"/sv/logout?","カテゴリD",289.497
9057162,2021-01-22,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",27.398
9057162,2021-01-22,"/sv/help/en-us/tutorial/smugtut.htm","カテゴリG",35.984
9057162,2021-01-22,"/sv/bookkeeper?","カテゴリE",56.762
9057162,2021-01-22,"/sv/bookkeeper?","カテゴリE",16.932
9057162,2021-01-22,"/sv/help/en-us/adminhlp/adsecurecategory.htm","カテゴリB",42.386
9057162,2021-01-27,"/sv/viewer?","カテゴリB",28.538
9060292,2021-02-18,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",27.028
9060292,2021-02-18,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",34.566
9060292,2021-05-24,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",56.022
9060292,2021-05-24,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",95.310
9060292,2021-05-24,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",76.004
9060292,2021-05-24,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",28.674
9060292,2021-05-24,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",92.917
9060292,2021-06-03,"/sv/publisher?","カテゴリD",1.507
9060292,2021-06-03,"/sv/client?","カテゴリF",140.971
9064945,2021-07-22,"/sv/bookkeeper/","カテゴリD",23.421
9064945,2021-01-09,"/sv/bookkeeper","カテゴリF",7.609
9064945,2021-01-09,"/sv/publisher?","カテゴリD",62.802
9064945,2021-02-15,"/sv/customhtml?","カテゴリA",20.547
9064945,2021-06-26,"/sv/help/en-us/adminhlp/adcat.htm","カテゴリC",96.336
9064945,2021-06-26,"/sv/help/en-us/surfhlp/publishoptions.htm","カテゴリG",52.891
9064945,2021-07-17,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",44.074
9064945,2021-07-17,"/sv/publisher?","カテゴリD",9.530
9064945,2021-07-22,"/sv/bookkeeper","カテゴリF",65.116
9064945,2021-07-22,"/sv/bookkeeper","カテゴリF",14.674
9066010,2021-08-30,"/sv/help/en-us/surfhlp/publishspss.htm","カテゴリD",38.644
9066010,2021-01-16,"/sv/viewer?","カテゴリB",10.410
9066010,2021-01-16,"/sv/","カテゴリB",31.816
9066010,2021-05-13,"/sv/viewer?","カテゴリB",25.880
9066010,2021-05-13,"/sv/browser?","カテゴリG",38.882
9066010,2021-07-20,"/sv/bookkeeper?","カテゴリE",43.737
9066010,2021-07-20,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",87.835
9066010,2021-07-22,"/sv/bookkeeper?","カテゴリE",1.277
9066010,2021-07-22,"/sv/viewer?","カテゴリB",8.681
9066010,2021-07-22,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",36.392
9066010,2021-08-30,"/sv/help/en-us/surfhlp/publishspss.htm","カテゴリD",77.447
9073982,2021-02-17,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",11.485
9073982,2021-03-03,"/sv/viewer?","カテゴリB",465.102
9073982,2021-04-16,"/sv/viewer?","カテゴリB",59.865
9073982,2021-04-16,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",16.548
9077066,2021-01-12,"/sv/bookkeeper","カテゴリF",51.815
9077066,2021-01-09,"/sv/publisher?","カテゴリD",44.756
9077066,2021-01-09,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",140.913
9077066,2021-01-09,"/sv/browser?","カテゴリG",32.890
9077066,2021-01-09,"/sv/viewer?","カテゴリB",27.463
9077066,2021-01-12,"/sv/index.htm","カテゴリD",27.449
9077066,2021-01-22,"/sv/browser","カテゴリD",98.713
9082960,2021-06-20,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",62.854
9082960,2021-02-06,"/sv/bookkeeper?","カテゴリE",27.313
9082960,2021-03-14,"/sv/bookkeeper","カテゴリF",130.005
9082960,2021-03-14,"/sv/bookkeeper/","カテゴリD",76.309
9082960,2021-04-21,"/sv/help/en-us/adminhlp/adcat.htm","カテゴリC",12.440
9082960,2021-06-20,"/sv/bookkeeper","カテゴリF",43.885
9082960,2021-06-20,"/sv/bookkeeper?","カテゴリE",19.193
9085791,2021-02-09,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",35.476
9085791,2021-01-22,"/sv/browser?","カテゴリG",85.741
9085791,2021-04-14,"/sv/browser?","カテゴリG",21.138
9085791,2021-06-11,"/sv/logout?","カテゴリD",28.747
9085791,2021-06-26,"/sv/browser?","カテゴリG",45.203
9085791,2021-07-03,"/sv/bookkeeper?","カテゴリE",51.888
9085791,2021-07-03,"/sv/browser?","カテゴリG",52.306
9085791,2021-09-22,"/sv/browser?","カテゴリG",55.362
9085791,2021-12-24,"/sv/browser?","カテゴリG",57.140
9089952,2021-12-03,"/sv/publisher","カテゴリA",12.376
9089952,2021-04-15,"/sv/viewer?","カテゴリB",115.436
9089952,2021-06-09,"/sv/bookkeeper","カテゴリF",159.065
9089952,2021-07-24,"/sv/","カテゴリB",45.556
9089952,2021-08-13,"/sv/viewer","カテゴリD",1.195
9089952,2021-09-30,"/sv/help/en-us/surfhlp/publishoptions.htm","カテゴリG",44.315
9089952,2021-09-30,"/sv/publisher","カテゴリA",103.568
9089952,2021-10-20,"/sv/bookkeeper?","カテゴリE",0.284
9089952,2021-11-11,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",16.205
9111090,2021-01-26,"/sv/browser","カテゴリD",200.260
9111090,2021-01-05,"/sv/bookkeeper?","カテゴリE",93.051
9111090,2021-01-05,"/sv/browser?","カテゴリG",83.903
9111090,2021-01-13,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",0.786
9111960,2021-02-16,"/sv/bookkeeper?","カテゴリE",30.702
9111960,2021-02-16,"/sv/browser","カテゴリD",1.122
9111960,2021-04-09,"/sv/browser?","カテゴリG",9.515
9111960,2021-04-09,"/sv/bookkeeper","カテゴリF",126.117
9111960,2021-04-09,"/sv/browser?","カテゴリG",19.140
9111960,2021-06-15,"/sv/bookkeeper","カテゴリF",69.404
9115797,2021-08-12,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",45.664
9115797,2021-08-12,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",8.915
9115797,2021-08-12,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",34.314
9115797,2021-08-15,"/sv/browser","カテゴリD",106.769
9115797,2021-08-15,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",82.316
9115797,2021-08-15,"/sv/browser","カテゴリD",98.183
9115797,2021-08-15,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",31.839
9132502,2021-04-08,"/sv/bookkeeper","カテゴリF",45.101
9132502,2021-08-13,"/sv/bookkeeper/","カテゴリD",90.684
9132502,2021-08-25,"/sv/bookkeeper","カテゴリF",92.502
9132502,2021-12-18,"/sv/browser","カテゴリD",35.712
9139184,2021-01-06,"/sv/viewer?","カテゴリB",17.003
9139184,2021-01-17,"/sv/browser?","カテゴリG",24.498
9139184,2021-01-17,"/sv/publisher?","カテゴリD",10.144
9139184,2021-01-17,"/sv/publisher?","カテゴリD",13.478
9139184,2021-01-17,"/sv/browser?","カテゴリG",38.439
9139184,2021-01-17,"/sv/publisher?","カテゴリD",26.308
9139184,2021-01-17,"/sv/viewer?","カテゴリB",34.207
9139184,2021-01-17,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",36.556
9139184,2021-01-17,"/sv/publisher","カテゴリA",14.948
9139184,2021-01-17,"/sv/publisher?","カテゴリD",19.419
9148342,2021-12-31,"/sv/bookkeeper/","カテゴリD",23.292
9148342,2021-02-18,"/sv/bookkeeper?","カテゴリE",82.273
9148342,2021-02-18,"/sv/browser?","カテゴリG",118.267
9148342,2021-02-18,"/sv/bookkeeper?","カテゴリE",7.357
9148342,2021-02-18,"/sv/bookkeeper?","カテゴリE",3.528
9148342,2021-03-04,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",81.733
9148342,2021-05-12,"/sv/viewer","カテゴリD",83.109
9148342,2021-05-12,"/sv/viewer","カテゴリD",26.711
9148342,2021-07-01,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",15.004
9148342,2021-09-25,"/sv/bookkeeper?","カテゴリE",47.726
9159555,2021-11-24,"/sv/publisher?","カテゴリD",125.983
9159555,2021-02-17,"/sv/","カテゴリB",19.116
9159555,2021-02-17,"/sv/viewer?","カテゴリB",57.895
9159555,2021-08-14,"/sv/viewer?","カテゴリB",17.262
9159555,2021-10-07,"/sv/bookkeeper?","カテゴリE",54.999
9159555,2021-11-06,"/sv/bookkeeper","カテゴリF",70.732
9159555,2021-11-06,"/sv/viewer?","カテゴリB",81.350
9159555,2021-11-06,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",70.664
9165189,2021-01-13,"/sv/publisher","カテゴリA",28.489
9165189,2021-01-13,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",38.722
9165189,2021-02-03,"/sv/bookkeeper?","カテゴリE",73.198
9165189,2021-02-05,"/sv/viewer?","カテゴリB",161.921
9165189,2021-03-17,"/sv/publisher","カテゴリA",127.681
9165189,2021-04-15,"","カテゴリB",35.621
9165189,2021-04-29,"/sv/browser?","カテゴリG",144.367
9173075,2021-03-03,"/sv/viewer?","カテゴリB",29.175
9173075,2021-01-05,"/sv/viewer?","カテゴリB",121.640
9173075,2021-05-04,"/sv/viewer?","カテゴリB",65.335
9173075,2021-07-06,"/sv/viewer?","カテゴリB",26.496
9173075,2021-09-04,"/sv/viewer?","カテゴリB",13.675
9173075,2021-11-02,"/sv/viewer?","カテゴリB",10.030
9173075,2021-11-06,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",28.147
9173075,2021-11-06,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",120.542
9173075,2021-11-06,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",17.960
9195049,2021-01-05,"/sv/logout?","カテゴリD",1.978
9195049,2021-01-05,"/sv/bookkeeper?","カテゴリE",58.588
9195049,2021-02-17,"/sv/logout?","カテゴリD",110.325
9195049,2021-02-17,"/sv/bookkeeper?","カテゴリE",61.673
9195049,2021-02-20,"/sv/bookkeeper/","カテゴリD",17.123
9195049,2021-02-20,"/sv/bookkeeper?","カテゴリE",105.715
9195049,2021-03-24,"/sv/logout?","カテゴリD",53.977
9195049,2021-05-07,"/sv/bookkeeper?","カテゴリE",10.926
9195049,2021-05-30,"/sv/logout?","カテゴリD",45.701
9195049,2021-05-30,"/sv/bookkeeper?","カテゴリE",14.994
9196411,2021-06-30,"/sv/bookkeeper?","カテゴリE",3.806
9196411,2021-01-01,"/sv/bookkeeper?","カテゴリE",9.829
9196411,2021-02-11,"/sv/client?","カテゴリF",9.953
9196411,2021-02-11,"/sv/bookkeeper?","カテゴリE",7.353
9196411,2021-02-11,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",15.271
9196411,2021-03-13,"/sv/client?","カテゴリF",13.846
9196411,2021-03-13,"/sv/bookkeeper?","カテゴリE",15.161
9196411,2021-04-08,"/sv/bookkeeper?","カテゴリE",28.706
9196411,2021-04-08,"/sv/customhtml?","カテゴリA",26.538
9196411,2021-04-08,"/sv/viewer?","カテゴリB",20.228
9196411,2021-06-12,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",15.310
9199089,2021-12-09,"/sv/bookkeeper?","カテゴリE",58.684
9199089,2021-01-04,"/sv/bookkeeper?","カテゴリE",40.892
9199089,2021-01-04,"/sv/bookkeeper?","カテゴリE",40.568
9199089,2021-05-19,"/sv/viewer?","カテゴリB",11.009
9199089,2021-06-15,"/sv/viewer?","カテゴリB",7.331
9199089,2021-08-20,"/sv/bookkeeper?","カテゴリE",35.188
9199089,2021-08-20,"/sv/bookkeeper?","カテゴリE",0.677
9199089,2021-08-20,"/sv/bookkeeper?","カテゴリE",27.571
9199089,2021-10-01,"/sv/viewer","カテゴリD",50.494
9199089,2021-10-01,"/sv/viewer?","カテゴリB",72.403
9199089,2021-10-29,"/sv/viewer?","カテゴリB",33.121
9199089,2021-12-09,"/sv/bookkeeper?","カテゴリE",27.061
9201886,2021-01-06,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",31.068
9201886,2021-01-06,"/sv/bookkeeper/","カテゴリD",41.382
9201886,2021-01-06,"/sv/bookkeeper/","カテゴリD",97.359
9201886,2021-01-06,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",174.191
9203938,2021-01-14,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",32.569
9203938,2021-02-23,"/sv/viewer?","カテゴリB",54.300
9203938,2021-03-25,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",28.839
9203938,2021-04-23,"/sv/viewer?","カテゴリB",144.034
9203938,2021-05-19,"/sv/viewer?","カテゴリB",64.227
9203938,2021-05-19,"/sv/viewer?","カテゴリB",69.032
9205653,2021-01-27,"/sv/bookkeeper?","カテゴリE",47.043
9205653,2021-02-05,"/sv/publisher","カテゴリA",1.546
9205653,2021-06-23,"/sv/publisher","カテゴリA",163.526
9205653,2021-06-23,"/sv/publisher","カテゴリA",194.977
9205653,2021-09-29,"/sv/browser?","カテゴリG",172.144
9205653,2021-09-29,"/sv/bookkeeper?","カテゴリE",16.662
9205653,2021-09-29,"/sv/bookkeeper","カテゴリF",153.103
9207562,2021-03-19,"/sv/publisher?","カテゴリD",57.173
9207562,2021-01-01,"/sv/bookkeeper?","カテゴリE",7.845
9207562,2021-01-01,"/sv/browser","カテゴリD",36.886
9207562,2021-01-01,"/sv/bookkeeper?","カテゴリE",111.241
9207562,2021-01-01,"/sv/viewer?","カテゴリB",43.217
9207562,2021-01-01,"/sv/publisher?","カテゴリD",33.716
9207562,2021-02-17,"/sv/bookkeeper?","カテゴリE",16.662
9207562,2021-02-17,"/sv/customhtml?","カテゴリA",14.402
9207562,2021-02-23,"/sv/bookkeeper?","カテゴリE",39.341
9207562,2021-02-23,"/sv/bookkeeper?","カテゴリE",66.516
9216715,2021-06-04,"/sv/bookkeeper?","カテゴリE",35.716
9216715,2021-01-02,"/sv/bookkeeper?","カテゴリE",8.026
9216715,2021-01-09,"/sv/browser?","カテゴリG",36.908
9216715,2021-02-11,"/sv/bookkeeper?","カテゴリE",4.509
9216715,2021-02-23,"/sv/browser?","カテゴリG",29.438
9216715,2021-02-25,"/sv/bookkeeper?","カテゴリE",20.410
9216715,2021-03-19,"/sv/browser?","カテゴリG",94.177
9216715,2021-04-09,"/sv/bookkeeper?","カテゴリE",13.274
9216715,2021-04-20,"/sv/browser?","カテゴリG",15.786
9216715,2021-05-06,"/sv/browser?","カテゴリG",33.214
9216715,2021-05-26,"/sv/browser?","カテゴリG",12.543
9221522,2021-01-04,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",66.527
9221522,2021-01-04,"/sv/publisher","カテゴリA",185.865
9221522,2021-03-02,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",271.608
9221734,2021-03-17,"/sv/viewer?","カテゴリB",12.009
9221734,2021-01-28,"/sv/viewer?","カテゴリB",78.057
9221734,2021-01-28,"/sv/bookkeeper?","カテゴリE",125.896
9221734,2021-03-06,"/sv/bookkeeper?","カテゴリE",68.789
9221734,2021-03-17,"/sv/","カテゴリB",9.778
9221734,2021-03-17,"/sv/","カテゴリB",135.471
9224603,2021-01-15,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",16.604
9224603,2021-06-08,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",8.809
9224603,2021-01-15,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",18.704
9224603,2021-01-16,"/sv/bookkeeper?","カテゴリE",45.141
9224603,2021-01-16,"/sv/bookkeeper?","カテゴリE",31.829
9224603,2021-01-18,"/sv/bookkeeper?","カテゴリE",8.229
9224603,2021-03-04,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",14.880
9224603,2021-03-08,"/sv/bookkeeper?","カテゴリE",5.169
9224603,2021-04-29,"/sv/bookkeeper?","カテゴリE",61.636
9226484,2021-01-01,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",25.878
9226484,2021-01-01,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",251.588
9226484,2021-01-05,"/sv/viewer?","カテゴリB",74.415
9226484,2021-01-05,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",23.118
9230081,2021-01-14,"/sv/viewer?","カテゴリB",160.626
9230081,2021-01-14,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",63.921
9230081,2021-01-14,"/sv/bookkeeper?","カテゴリE",51.115
9230081,2021-01-14,"/sv/publisher?","カテゴリD",62.593
9230081,2021-01-14,"/sv/publisher?","カテゴリD",32.745
9247684,2021-02-15,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",9.009
9247684,2021-03-02,"/sv/client?","カテゴリF",82.966
9247684,2021-03-02,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",52.390
9247684,2021-03-02,"/sv/bookkeeper?","カテゴリE",40.569
9247684,2021-03-02,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",169.505
9247684,2021-03-02,"/","カテゴリE",41.561
9250527,2021-05-01,"/sv/help/en-us/surfhlp/publishoptions.htm","カテゴリG",6.779
9250527,2021-01-05,"/sv/bookkeeper","カテゴリF",13.904
9250527,2021-01-05,"/sv/bookkeeper?","カテゴリE",11.688
9250527,2021-04-24,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",83.360
9250527,2021-04-24,"/sv/message","カテゴリG",14.881
9250527,2021-04-24,"/sv/message","カテゴリG",61.149
9250527,2021-05-01,"/sv/help/en-us/surfhlp/publishoptions.htm","カテゴリG",3.240
9268523,2021-02-17,"/sv/browser","カテゴリD",76.087
9268523,2021-01-02,"/sv/customhtml?","カテゴリA",90.253
9268523,2021-01-02,"/sv/bookkeeper?","カテゴリE",37.564
9268523,2021-01-06,"/sv/bookkeeper","カテゴリF",28.395
9268523,2021-01-06,"/sv/publisher?","カテゴリD",49.779
9268523,2021-01-06,"/sv/publisher?","カテゴリD",2.372
9268523,2021-01-08,"/sv/browser","カテゴリD",2.289
9268523,2021-01-16,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",21.561
9268523,2021-01-23,"/sv/customhtml?","カテゴリA",6.282
9268523,2021-01-26,"/sv/browser?","カテゴリG",51.145
9268523,2021-02-03,"/sv/bookkeeper","カテゴリF",51.273
9274301,2021-01-02,"/sv/logout?","カテゴリD",149.811
9274301,2021-01-04,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",41.754
9274301,2021-01-06,"/sv/browser?","カテゴリG",318.435
9277503,2021-02-25,"/sv/bookkeeper?","カテゴリE",97.234
9277503,2021-03-11,"/sv/viewer?","カテゴリB",231.202
9277503,2021-03-11,"/sv/viewer?","カテゴリB",32.315
9277503,2021-05-25,"/sv/help/en-us/adminhlp/adsecurehowto.htm","カテゴリE",51.248
9278034,2021-01-26,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",217.127
9278034,2021-02-16,"/sv/browser?","カテゴリG",12.036
9278034,2021-02-16,"/sv/viewer?","カテゴリB",23.344
9278034,2021-02-16,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",67.709
9278034,2021-03-29,"/sv/browser?","カテゴリG",32.784
9303871,2021-01-21,"/sv/publisher?","カテゴリD",64.984
9303871,2021-02-18,"/sv/browser?","カテゴリG",77.615
9303871,2021-02-18,"/sv/browser","カテゴリD",57.871
9303871,2021-02-23,"/sv/bookkeeper","カテゴリF",32.318
9303871,2021-02-23,"/sv/bookkeeper","カテゴリF",19.071
9303871,2021-03-03,"/sv/publisher","カテゴリA",134.265
9303871,2021-04-09,"/sv/viewer?","カテゴリB",164.473
9303871,2021-04-10,"/sv/","カテゴリB",3.404
9309783,2021-07-27,"/sv/bookkeeper","カテゴリF",68.209
9309783,2021-02-28,"/sv/bookkeeper?","カテゴリE",56.599
9309783,2021-02-28,"/sv/viewer?","カテゴリB",0.868
9309783,2021-03-04,"/sv/browser","カテゴリD",18.449
9309783,2021-03-04,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",74.251
9309783,2021-03-31,"/sv/logout?","カテゴリD",44.954
9309783,2021-03-31,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",4.726
9309783,2021-05-27,"/sv/browser?","カテゴリG",72.256
9309783,2021-05-27,"/sv/publisher","カテゴリA",4.793
9309783,2021-07-27,"/sv/publisher","カテゴリA",35.982
9309783,2021-10-29,"/sv/bookkeeper?","カテゴリE",47.913
9312439,2021-01-15,"/sv/viewer?","カテゴリB",20.969
9312439,2021-01-15,"/sv/publisher?","カテゴリD",5.062
9312439,2021-02-12,"/sv/viewer?","カテゴリB",78.413
9312439,2021-02-12,"/sv/bookkeeper","カテゴリF",110.457
9312439,2021-02-19,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",144.532
9312439,2021-02-25,"/sv/","カテゴリB",6.870
