ID,DATE,TERM,利用機種,OPEREATER,comment,クレーム,機器,機能・サービス,請求,購入
1650,2024-02-08,"2月第2週","B919","HY","家族用に回線を追加したい。料金プランについて知りたい。",0,0,0,0,1
182,2024-02-08,"2月第2週","B919","HY","GSMが始まるまで待てない。",0,0,0,0,0
1297,2024-02-08,"2月第2週","B919","JK","電話機の調子が悪い。なんでこんなに悪いのか。前の電話機は全然問題なかったのに、この電話機は通じない。どうしたらよいのか。こうなったら、前の電話に戻してほしい。",1,1,0,0,0
1303,2024-02-08,"2月第2週","L701","JK","クレームがいろいろある。一番の問題は、ボタンが使いずらいこと。電話機の全部が嫌い。",1,1,0,0,0
350,2024-02-08,"2月第2週","V501","JK","インターネットの接続状況が不満。他社に比べて料金が高い。いつ値下げするのか。あるいは長時間使用する人用のオプションはあるのか。",1,1,0,1,0
3085,2024-02-08,"2月第2週","V501","KC","キャッチホンの設定をオフにしたい。HPを参照するように伝える。",0,0,1,0,0
289,2024-02-08,"2月第2週","L701","KC","使用状況について知りたい。ローミングの有無について知りたい。ローミングの料金について知りたい。料金プランの変更を検討中。",0,0,0,1,0
3039,2024-02-08,"2月第2週","B919","KC","HPがよくない。自分では、必要な情報が、さがせない。また、電話機もあまりよくない。",1,1,0,0,0
2204,2024-02-08,"2月第2週","B919","KC","インターネットサービスについて知りたい。HPを参照するように伝える。",0,0,0,0,1
878,2024-02-08,"2月第2週","L701","KO","電話がかからないことが多い。バッテリーがよくないと思う。",1,1,0,0,0
42,2024-02-08,"2月第2週","V501","KO","充電しても、２、３回通話しただけでなくなってしまう。言われたとおりバッテリーを交換したが、まだ駄目。",1,1,0,0,0
1613,2024-02-08,"2月第2週","B919","KO","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
2673,2024-02-08,"2月第2週","L701","MF","新しい電話機がほしい。いろいろ試したがいいものがない。もっとお金を払って新しいのに替えてもいいが、それをポイントにしてほしい。友人に、同じサービスだが違う電話機を使っている人がいるが、とてもうまくいっている。",0,0,0,0,1
375,2024-02-08,"2月第2週","B919","MF","家族割引プランについてもっと知りたい。また、発信電話番号表示サービスについて質問。",0,0,0,1,1
857,2024-02-08,"2月第2週","L701","MF","サービスエリアが、いつになったら拡大するのか。昨年の契約時には、１年でサービスエリアが拡大すると言っていたはず。未だにローミングにお金がかかるのは嫌。",1,0,0,0,0
444,2024-02-08,"2月第2週","B919","MK","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2760,2024-02-08,"2月第2週","B919","MK","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
1760,2024-02-08,"2月第2週","B919","MK","電話機の性能がほんとうに悪い。自宅付近だとほとんど何も聞こえない。",1,1,0,0,0
346,2024-02-08,"2月第2週","L701","MK","うちの会社の営業から電話がかかってくる、という苦情。自分の個人情報が売られて、他の会社の手に渡っていると言っている。これをやめない限り、解約すると言っている。",0,0,0,0,0
3673,2024-02-08,"2月第2週","B919","MT","カスタマーサポートをもっと改善してほしい。",1,0,0,0,0
2992,2024-02-08,"2月第2週","B919","MT","新しい着替えパネルがほしい。",0,0,0,0,1
1367,2024-02-08,"2月第2週","B919","MT","新しい電話機が気に入らない。前の電話機に比べて使い方が難しい。",1,1,0,0,0
988,2024-02-08,"2月第2週","B919","MT","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
135,2024-02-08,"2月第2週","V501","SS","請求書が来ない。CCについて尋ねたら怒った。すぐにサービスを再開するように言っている。上司にかわってもらう。",1,0,0,1,0
65,2024-02-08,"2月第2週","B919","SS","電話がかからない。電話がちゃんとかからないのなら、自分も料金をちゃんと払う必要はないのでは、という。確かにそうだが。",0,1,0,0,0
2672,2024-02-08,"2月第2週","B919","SS","電話機が駄目。こんなものを売っている理由がわからない。ショップに行くように伝えたが、とにかく新しい電話機を送ってくれとのこと。3399モデルは時間の無駄。",1,1,0,0,0
1739,2024-02-08,"2月第2週","B919","TH","料金プランを変更するには、契約日が関係することを知らなかった。契約が終わるまで待てない。",1,0,0,1,0
263,2024-02-08,"2月第2週","L701","TH","いつからネット利用が完全無料になるか知りたい。",0,0,0,0,0
3685,2024-02-08,"2月第2週","V501","TH","我が社の電話を拾ったが、どうしたらよいか。バッテリーは切れている。また、我が社のどの部門あてに送ったらよいのか、質問。",0,0,0,0,0
1336,2024-02-08,"2月第2週","B919","TH","電話機の取説をなくしたので、新しいのがほしい。HPを参照するように伝える。",0,0,0,0,0
2945,2024-02-08,"2月第2週","L701","TM","LAやNYでのサービスエリアについて知りたい。旅行中につながらなくならないか、心配。",1,1,0,0,0
2931,2024-02-08,"2月第2週","V501","TM","通話が聞こえづらい。雑音がひどい。",1,1,0,0,0
2020,2024-02-08,"2月第2週","B919","TM","HPがよくない。自分では、必要な情報が、さがせない。",1,0,0,0,0
1817,2024-02-08,"2月第2週","V501","TM","カスタマーサポートに電話がかからない。つながるまで永遠にかかる。",1,0,0,0,0
580,2024-02-08,"2月第2週","B919","TM","ある場所に来るたびに電話が通じなくなる。サービスエリア内でも全部カバーできているわけではないことを説明する。そんなことは契約時に説明されなかったという。いつになったら、どこでも通じるようになるのか、知りたい。",0,1,0,0,0
616,2024-02-08,"2月第2週","B919","TM","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
656,2024-02-08,"2月第2週","V501","TM","子供用に回線を追加したい。いつ営業担当から連絡がいくのか、不明。お客様は、私が連絡することを希望。",0,0,0,0,1
596,2024-02-08,"2月第2週","B919","TS","XVYX社のPDA付きの新しい電話がほしい。",0,0,0,0,1
762,2024-02-08,"2月第2週","B919","TS","かけていない電話が、請求されている気がする。",1,0,0,1,0
291,2024-02-08,"2月第2週","L701","TS","電話を新しくしたが、ICチップがないのは不便。電話帳を手動で再入力しなくてはならず、これは時間の無駄。他の会社のほうがICチップがあるから便利。",1,1,0,0,0
609,2024-02-08,"2月第2週","V501","TS","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
3166,2024-02-08,"2月第2週","B919","YN","電波が弱い。バッテリーを交換しても駄目。",1,1,0,0,0
219,2024-02-08,"2月第2週","L701","YN","１年契約したことを後悔している。サービスが最悪。電話機もひどい。料金が安いとそれなりのものしか利用できないことがわかった。転送。",1,1,0,1,0
574,2024-02-08,"2月第2週","B919","YN","車内でアダプタで使っている時はだいじょうぶ。しかしバッテリーの性能は悪い。",0,1,0,0,0
2140,2024-02-08,"2月第2週","B919","YN","PDA付きの携帯がほしい。そのようなモデルはあるのか。",0,0,0,0,1
1856,2024-02-08,"2月第2週","B919","YW","充電器の調子が悪い。その結果、通話ができなくなっている。今すぐ解約したい。",1,1,0,0,0
382,2024-02-08,"2月第2週","V501","YW","他社は料金が安くて、契約期間のないものがある。今の契約をすぐ破棄したい。",1,0,0,1,0
214,2024-02-08,"2月第2週","B919","YW","電話がかからないことが多い。バッテリーがよくないと思う。バッテリーを交換したが、まだ駄目。",1,1,0,0,0
355,2024-02-08,"2月第2週","V501","YW","請求が不満。かけていない通話の分も請求されている。信用できない。",1,0,0,1,0
647,2024-02-09,"2月第2週","V501","CT","請求書が来ない。CCについて尋ねたら怒った。すぐにサービスを再開するように言っている。上司にかわってもらう。",1,0,0,1,0
1256,2024-02-09,"2月第2週","B919","CT","購入した時から、電話機が故障していたのではないか。",1,1,0,0,0
2829,2024-02-09,"2月第2週","B919","CT","今週末までに、彼女用にもう１回線追加申し込みをしたい。",0,0,0,0,1
745,2024-02-09,"2月第2週","B919","CT","電波が弱い。バッテリーを交換しても駄目。",1,1,0,0,0
1790,2024-02-09,"2月第2週","L701","CT","なんだかかんだか",0,0,0,0,0
2264,2024-02-09,"2月第2週","V501","HY","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
863,2024-02-09,"2月第2週","L701","HY","先週、電話を盗まれたが、今日まで気付かなかった。先週から今日までの分の通話料金は払いたくない。我が社の規約について説明後、上司に転送。",0,0,0,0,0
3684,2024-02-09,"2月第2週","L701","HY","どこでサービスエリア外になるのか、わからない。HPを参照するように伝える。",0,0,0,0,0
1076,2024-02-09,"2月第2週","B919","HY","カスタマーサポートがひどい。",1,0,0,0,0
1198,2024-02-09,"2月第2週","L701","HY","住所変更、ならびに料金プランの変更を希望。お客様窓口に転送。",0,0,0,0,0
1913,2024-02-09,"2月第2週","V501","JK","請求書に、かけていない通話が含まれているというクレーム。我が社の課金システムが間違うことはないのか、という質問。時々他の通話が混線することがあるが、これが課金されているのではないか。",1,0,0,1,0
1816,2024-02-09,"2月第2週","L701","JK","サポートに電話した場合、待ち時間が長すぎてひどい。また、電話機の受信状態が最悪。",1,0,0,0,0
2083,2024-02-09,"2月第2週","B919","JK","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
244,2024-02-09,"2月第2週","V501","JK","携帯が最悪。",1,1,0,0,0
1853,2024-02-09,"2月第2週","B919","JK","充電器の調子が悪い。その結果、通話ができなくなっている。今すぐ解約したい。",1,1,0,0,0
1374,2024-02-09,"2月第2週","B919","JK","インターネットの接続状況が不満。他社に比べて料金が高い。いつ値下げするのか。あるいは長時間使用する人用のオプションはあるのか。",1,1,0,1,0
161,2024-02-09,"2月第2週","B919","KC","請求書を他の住所に送っているのではないか。顧客DBを確認したら、ちゃんと新しい住所になっているので、なぜ届かないのか、不明。未支払いでサービスが止まり、怒っている。。。CCを利用するように勧めるが拒否される。",1,0,0,1,0
3236,2024-02-09,"2月第2週","B919","KC","新しい着替えパネルがほしい。",0,0,0,0,1
1799,2024-02-09,"2月第2週","B919","KC","いつからネット利用が完全無料になるか知りたい。",0,0,0,0,0
791,2024-02-09,"2月第2週","V501","KC","クレームがいろいろある。一番の問題は、ボタンが使いずらいこと。電話機の全部が嫌い。",1,1,0,0,0
2422,2024-02-09,"2月第2週","V501","KC","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
35,2024-02-09,"2月第2週","V501","KC","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
2437,2024-02-09,"2月第2週","B919","KO","LAやNYでのサービスエリアについて知りたい。旅行中につながらなくならないか、心配。",1,1,0,0,0
2635,2024-02-09,"2月第2週","V501","KO","今週末までに、奥さん用に新しい回線がほしい。",0,0,0,0,1
870,2024-02-09,"2月第2週","B919","KO","繰越料金プランに変えたい。他の会社の方がまし。",1,0,0,1,0
1309,2024-02-09,"2月第2週","B919","KO","新しい電話機が気に入らない。前の電話機に比べて使い方が難しい。",1,1,0,0,0
2951,2024-02-09,"2月第2週","B919","KO","住所変更。遠くに引っ越すので、番号が変わるのかどうか知りたい。",0,0,0,0,0
1690,2024-02-09,"2月第2週","L701","KO","料金プランがわかりにくい。無料通話分がちゃんと差し引かれていないと思う。今すぐ上司と話したい。",1,0,0,1,0
1370,2024-02-09,"2月第2週","B919","MF","うちの会社の営業から電話がかかってくる、という苦情。自分の個人情報が売られて、他の会社の手に渡っていると言っている。これをやめない限り、解約すると言っている。",0,0,0,0,0
1394,2024-02-09,"2月第2週","V501","MF","電話機が駄目。市内でも受信状態がひどい場所が多い。",1,0,0,0,0
840,2024-02-09,"2月第2週","L701","MF","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
3130,2024-02-09,"2月第2週","B919","MF","電話の基本的な使い方が、わからない。ショップに行って教えてもらうように伝える。",0,1,0,0,0
338,2024-02-09,"2月第2週","V501","MF","電話機が最悪",1,1,0,0,0
1245,2024-02-09,"2月第2週","V501","MF","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2106,2024-02-09,"2月第2週","B919","MK","子供用に回線を追加したい。いつ営業担当から連絡がいくのか、不明。お客様は、私が連絡することを希望。",0,0,0,0,1
731,2024-02-09,"2月第2週","V501","MK","１年契約したことを後悔している。サービスが最悪。電話機もひどい。料金が安いとそれなりのものしか利用できないことがわかった。転送。",1,1,0,1,0
250,2024-02-09,"2月第2週","B919","MK","かけていない電話が、請求されている気がする。",1,0,0,1,0
1066,2024-02-09,"2月第2週","B919","MK","充電しても、２、３回通話しただけでなくなってしまう。言われたとおりバッテリーを交換したが、まだ駄目。",1,1,0,0,0
743,2024-02-09,"2月第2週","L701","MK","トイレに携帯を落としてから、使えない。（使えたほうがおかしいが）",0,0,0,0,0
1295,2024-02-09,"2月第2週","V501","MT","坂本という店員さんが嫌だ。",1,0,0,0,0
3674,2024-02-09,"2月第2週","V501","MT","間違い電話がかかってくるので、番号を変えたい。",0,0,0,0,0
62,2024-02-09,"2月第2週","B919","MT","車内でアダプタで使っている時はだいじょうぶ。しかしバッテリーの性能は悪い。",0,1,0,0,0
585,2024-02-09,"2月第2週","B919","MT","最初からバッテリーの調子が悪い。バッテリーがよく切れるので、電話を使うことができない。これは電話機のほうの問題なのか。他のバッテリーを試せるか。HPを参照するように伝える。",1,1,0,0,0
1092,2024-02-09,"2月第2週","L701","MT","ある場所に来るたびに電話が通じなくなる。サービスエリア内でも全部カバーできているわけではないことを説明する。そんなことは契約時に説明されなかったという。いつになったら、どこでも通じるようになるのか、知りたい。",0,1,0,0,0
2685,2024-02-09,"2月第2週","B919","MT","キャッチホンの設定をオフにしたい。HPを参照するように伝える。",0,0,1,0,0
1908,2024-02-09,"2月第2週","B919","SS","電話機が駄目。市内でも受信状態がひどい場所が多い。",1,0,0,0,0
989,2024-02-09,"2月第2週","B919","SS","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3668,2024-02-09,"2月第2週","B919","SS","電話機が駄目。こんなものを売っている理由がわからない。ショップに行くように伝えたが、とにかく新しい電話機を送ってくれとのこと。3399モデルは時間の無駄。",1,1,0,0,0
1089,2024-02-09,"2月第2週","V501","SS","電話がかからない。電話がちゃんとかからないのなら、自分も料金をちゃんと払う必要はないのでは、という。確かにそうだが。",0,1,0,0,0
203,2024-02-09,"2月第2週","B919","SS","料金プランを変更するには、契約日が関係することを知らなかった。契約が終わるまで待てない。",1,0,0,1,0
1284,2024-02-09,"2月第2週","L701","SS","サービスを改善してほしい。",1,0,0,0,0
1281,2024-02-09,"2月第2週","B919","TH","電話機がひどい。性能が悪い。",1,1,0,0,0
1590,2024-02-09,"2月第2週","B919","TH","カスタマーサポートをもっと改善してほしい。",1,0,0,0,0
866,2024-02-09,"2月第2週","V501","TH","バッテリーがもたない。言われたようにバッテリーを交換したが、まだ駄目。電話機を交換してほしい。",0,1,0,0,0
353,2024-02-09,"2月第2週","L701","TH","車内でアダプタで使っている時はだいじょうぶ。しかしバッテリーの性能は悪い。今すぐにでも電話機を交換したい。いつ新しい電話機がもらえるのか、知りたい。",1,1,0,0,0
1809,2024-02-09,"2月第2週","V501","TH","電話機の調子が悪い。なんでこんなに悪いのか。前の電話機は全然問題なかったのに、この電話機は通じない。どうしたらよいのか。こうなったら、前の電話に戻してほしい。",1,1,0,0,0
598,2024-02-09,"2月第2週","V501","TH","XVYX社のPDA付きの新しい電話がほしい。",0,0,0,0,1
793,2024-02-09,"2月第2週","B919","TM","カスタマーサポートに電話がかからない。つながるまで永遠にかかる。",1,0,0,0,0
1669,2024-02-09,"2月第2週","B919","TM","他社は料金が安くて、契約期間のないものがある。今の契約をすぐ破棄したい。",1,0,0,1,0
1943,2024-02-09,"2月第2週","L701","TM","インターネットサービスについて知りたい。HPを参照するように伝える。",0,0,0,0,1
2124,2024-02-09,"2月第2週","V501","TM","今週末までに、もう１回線追加申し込みをしたい。お客様窓口に転送。",0,0,0,0,1
3114,2024-02-09,"2月第2週","V501","TM","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
3667,2024-02-09,"2月第2週","V501","TM","受話器がもっと大きいほうがよい。長時間だと疲れる。",1,1,0,0,0
1646,2024-02-09,"2月第2週","V501","TM","住所変更",0,0,0,0,0
1808,2024-02-09,"2月第2週","V501","TM","自宅付近での受信状態が本当にひどい。どの場所で電話が切れるのかがわかる。いつ改善されるのか。これが改善されなければ、他の携帯会社に乗り換える",1,1,0,0,0
136,2024-02-09,"2月第2週","L701","TM","受信状態がかなり悪い。すぐに改善されるのか。第３世代のほうがマシなのかどうか知りたい。",1,1,0,0,0
1825,2024-02-09,"2月第2週","V501","TM","使用状況について知りたい。ローミングの有無について知りたい。ローミングの料金について知りたい。料金プランの変更を検討中。",0,0,0,1,0
821,2024-02-09,"2月第2週","L701","TM","調子が悪いのは、電話機のせいなのか、それともバッテリーのせいなのか、わからない。",1,1,0,0,0
3419,2024-02-09,"2月第2週","B919","TM","通話が聞こえづらい。雑音がひどい。",1,1,0,0,0
1242,2024-02-09,"2月第2週","B919","TS","PDA付きの携帯がほしい。そのようなモデルはあるのか。",0,0,0,0,1
725,2024-02-09,"2月第2週","L701","TS","広告に偽りあり、との苦情。テストをしないで製品を出している、と。",1,0,0,0,0
782,2024-02-09,"2月第2週","B919","TS","新しい電話機がほしい。いろいろ試したがいいものがない。もっとお金を払って新しいのに替えてもいいが、それをポイントにしてほしい。友人に、同じサービスだが違う電話機を使っている人がいるが、とてもうまくいっている。",0,0,0,0,1
777,2024-02-09,"2月第2週","B919","TS","調子が悪いのは、電話機のせいなのか、それともバッテリーのせいなのか、わからない。バッテリーを変えてみると言っているので、そうするように言う。それでも問題が解決されない場合は、再度こちらに電話するそう。",1,1,0,0,0
736,2024-02-09,"2月第2週","B919","TS","電話機の性能がほんとうに悪い。自宅付近だとほとんど何も聞こえない。",1,1,0,0,0
3188,2024-02-09,"2月第2週","B919","YN","電話機の取説をなくしたので、新しいのがほしい。HPを参照するように伝える。",0,0,0,0,0
1379,2024-02-09,"2月第2週","B919","YN","請求が不満。かけていない通話の分も請求されている。信用できない。",1,0,0,1,0
1249,2024-02-09,"2月第2週","B919","YN","携帯で脳腫瘍ができるのか。ニュースで見た。",0,0,0,0,0
1357,2024-02-09,"2月第2週","B919","YN","すぐに上司に転送",0,0,0,0,0
1731,2024-02-09,"2月第2週","L701","YN","切れた通話分の料金を払い戻してほしい。上司に転送する旨、伝える。とても態度が悪く、怒っている。うちのサービスがひどすぎて商売には使えない、と言っている。",1,0,0,0,0
1840,2024-02-09,"2月第2週","B919","YW","高速道路上以外では、受信状態がよくない。いつこの問題が解決されるのか知りたい。",1,1,0,0,0
276,2024-02-09,"2月第2週","L701","YW","住所変更をしたいが、今の手続きはとても面倒。「セルフ●サービス」という言葉を使っているが、意味不明。また電話機が最悪、という。",1,0,0,0,0
1663,2024-02-09,"2月第2週","B919","YW","充電器を紛失。すぐに購入できる場所は。ショップに行くように伝える。",0,0,0,0,1
1803,2024-02-09,"2月第2週","V501","YW","ネットが遅い。いつ改善されるのか。ショップで見たときはもっと速かったが、その理由は。",1,0,0,1,0
847,2024-02-09,"2月第2週","B919","YW","電話がかからないことが多い。バッテリーがよくないと思う。",1,1,0,0,0
1619,2024-03-01,"3月第1週","L701","CT","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
1910,2024-03-01,"3月第1週","B919","CT","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2485,2024-03-01,"3月第1週","L701","CT","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1398,2024-03-01,"3月第1週","L701","CT","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
1501,2024-03-01,"3月第1週","L701","HY","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
23,2024-03-01,"3月第1週","B919","HY","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
1261,2024-03-01,"3月第1週","V501","HY","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3485,2024-03-01,"3月第1週","V501","HY","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1500,2024-03-01,"3月第1週","V501","JK","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
2182,2024-03-01,"3月第1週","V501","JK","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2202,2024-03-01,"3月第1週","B919","JK","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
1625,2024-03-01,"3月第1週","L701","KC","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
1653,2024-03-01,"3月第1週","V501","KC","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
398,2024-03-01,"3月第1週","B919","KC","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3742,2024-03-01,"3月第1週","V501","KC","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
1498,2024-03-01,"3月第1週","B919","KO","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
2490,2024-03-01,"3月第1週","B919","KO","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
2273,2024-03-01,"3月第1週","V501","KO","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1025,2024-03-01,"3月第1週","L701","MF","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
2852,2024-03-01,"3月第1週","B919","MF","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
2994,2024-03-01,"3月第1週","L701","MF","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
21,2024-03-01,"3月第1週","B919","MF","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3808,2024-03-01,"3月第1週","L701","MK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2491,2024-03-01,"3月第1週","L701","MK","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
2270,2024-03-01,"3月第1週","B919","MK","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
2853,2024-03-01,"3月第1週","B919","MK","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
2487,2024-03-01,"3月第1週","B919","MT","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
22,2024-03-01,"3月第1週","V501","MT","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2257,2024-03-01,"3月第1週","B919","MT","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3450,2024-03-01,"3月第1週","B919","MT","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
935,2024-03-01,"3月第1週","L701","SS","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2223,2024-03-01,"3月第1週","V501","SS","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
3538,2024-03-01,"3月第1週","B919","SS","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1497,2024-03-01,"3月第1週","V501","TH","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3483,2024-03-01,"3月第1週","L701","TH","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
2274,2024-03-01,"3月第1週","L701","TH","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1260,2024-03-01,"3月第1週","L701","TH","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3822,2024-03-01,"3月第1週","L701","TM","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
3698,2024-03-01,"3月第1週","B919","TM","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
2305,2024-03-01,"3月第1週","L701","TM","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
1607,2024-03-01,"3月第1週","L701","TM","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
392,2024-03-01,"3月第1週","V501","TM","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3824,2024-03-01,"3月第1週","B919","TM","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
1499,2024-03-01,"3月第1週","V501","TM","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
2959,2024-03-01,"3月第1週","L701","TS","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
1496,2024-03-01,"3月第1週","B919","TS","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3825,2024-03-01,"3月第1週","B919","TS","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
3695,2024-03-01,"3月第1週","B919","TS","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3463,2024-03-01,"3月第1週","B919","YN","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3253,2024-03-01,"3月第1週","L701","YN","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3002,2024-03-01,"3月第1週","V501","YN","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
374,2024-03-01,"3月第1週","L701","YN","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
438,2024-03-01,"3月第1週","B919","YW","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
2489,2024-03-01,"3月第1週","B919","YW","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1216,2024-03-01,"3月第1週","V501","YW","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3811,2024-03-01,"3月第1週","V501","YW","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3010,2024-03-02,"3月第1週","B919","CT","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2010,2024-03-02,"3月第1週","L701","CT","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3569,2024-03-02,"3月第1週","L701","CT","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3559,2024-03-02,"3月第1週","V501","CT","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1,2024-03-02,"3月第1週","V501","CT","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
3013,2024-03-02,"3月第1週","B919","HY","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2006,2024-03-02,"3月第1週","V501","HY","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
1982,2024-03-02,"3月第1週","L701","HY","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
3451,2024-03-02,"3月第1週","L701","HY","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3016,2024-03-02,"3月第1週","L701","HY","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
3566,2024-03-02,"3月第1週","L701","JK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2854,2024-03-02,"3月第1週","B919","JK","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
215,2024-03-02,"3月第1週","V501","JK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3823,2024-03-02,"3月第1週","L701","JK","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
3544,2024-03-02,"3月第1週","V501","JK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
221,2024-03-02,"3月第1週","L701","JK","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3012,2024-03-02,"3月第1週","L701","KC","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
3565,2024-03-02,"3月第1週","V501","KC","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
