顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
170454,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
170454,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
170464,2025-10-02,"飲料・お酒","天然水",9912724,1,144,144
170486,2025-10-02,"ホットスナック","チキン",9914213,1,196,196
170486,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9909085,1,294,294
170486,2025-10-02,"コーヒー","ブレンドコーヒー",9901196,1,100,100
170497,2025-10-02,"ホットスナック","チキン",9914018,1,372,372
170497,2025-10-02,"コーヒー","アイスコーヒー",9905704,1,256,256
170497,2025-10-02,"コーヒー","アイスコーヒー",9900167,1,205,205
170497,2025-10-02,"パン・デザート","ケーキ",9905752,1,216,216
170497,2025-10-02,"パン・デザート","ケーキ",9903625,1,184,184
170497,2025-10-02,"パン・デザート","ケーキ",9908180,1,427,427
170497,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9916438,1,112,112
170538,2025-10-02,"コンビニウェア・日用品","ノート",9901078,1,638,638
170587,2025-10-02,"パン・デザート","ケーキ",9903265,3,430,1290
170587,2025-10-02,"パン・デザート","惣菜パン",9907990,2,339,678
170587,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
170587,2025-10-02,"日配品・冷凍食品","カップアイス",9901779,5,288,1440
170648,2025-10-02,"コンビニウェア・日用品","靴下",9902917,2,100,200
170672,2025-10-02,"パン・デザート","プリン",9900888,1,130,130
170672,2025-10-02,"コンビニウェア・日用品","靴下",9900633,1,150,150
170672,2025-10-02,"コンビニウェア・日用品","靴下",9900635,1,150,150
170683,2025-10-02,"飲料・お酒","缶ビール",9918562,1,164,164
170683,2025-10-02,"パン・デザート","プリン",9912788,1,699,699
170694,2025-10-02,"コーヒー","アイスコーヒー",9901074,2,790,1580
170709,2025-10-02,"お弁当・おむすび","定番弁当",9906978,1,480,480
170709,2025-10-02,"コーヒー","アイスコーヒー",9900166,2,650,1300
170709,2025-10-02,"コーヒー","アイスコーヒー",9900520,1,120,120
170716,2025-10-02,"コーヒー","ブレンドコーヒー",9901062,1,340,340
170722,2025-10-02,"日配品・冷凍食品","カップアイス",9904040,1,175,175
170722,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
170774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905106,2,185,370
170774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905109,4,243,972
170774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905164,1,66,66
170774,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9905113,1,55,55
170774,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
170774,2025-10-02,"日配品・冷凍食品","カップアイス",9900318,1,94,94
170784,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
170853,2025-10-02,"コーヒー","アイスカフェラテ",9903767,3,498,1494
170853,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
170856,2025-10-02,"パン・デザート","タルト",9900904,6,248,1488
170856,2025-10-02,"パン・デザート","サンドイッチ",9900277,2,847,1694
170930,2025-10-02,"パン・デザート","シュークリーム",9901983,1,104,104
170930,2025-10-02,"コンビニウェア・日用品","靴下",9900171,8,159,1272
170931,2025-10-02,"お弁当・おむすび","ボリューム丼",9919247,2,690,1380
170931,2025-10-02,"飲料・お酒","清涼飲料",9900200,2,700,1400
170931,2025-10-02,"ホットスナック","チキン",9902738,3,517,1551
170947,2025-10-02,"パン・デザート","シュークリーム",9900217,1,698,698
170985,2025-10-02,"パン・デザート","プリン",9923948,1,193,193
170985,2025-10-02,"コンビニウェア・日用品","靴下",9926621,1,830,830
170985,2025-10-02,"日配品・冷凍食品","サラダチキン",9938847,1,808,808
171036,2025-10-02,"飲料・お酒","清涼飲料",9900251,5,204,1020
171036,2025-10-02,"パン・デザート","ケーキ",9938912,5,140,700
171036,2025-10-02,"コンビニウェア・日用品","靴下",9907388,1,270,270
171104,2025-10-02,"日配品・冷凍食品","バーアイス",9938972,2,110,220
171147,2025-10-02,"コーヒー","ブレンドコーヒー",9904119,1,769,769
171210,2025-10-02,"お弁当・おむすび","ボリューム丼",9904312,2,640,1280
171211,2025-10-02,"飲料・お酒","チューハイ",9913815,1,124,124
171211,2025-10-02,"コーヒー","ブレンドコーヒー",9939072,1,365,365
171212,2025-10-02,"飲料・お酒","清涼飲料",9900299,1,180,180
171212,2025-10-02,"飲料・お酒","清涼飲料",9915900,1,354,354
171212,2025-10-02,"パン・デザート","惣菜パン",9904635,1,616,616
171212,2025-10-02,"コンビニウェア・日用品","靴下",9907137,2,270,540
171241,2025-10-02,"飲料・お酒","缶ビール",9939080,1,129,129
171285,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
171306,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9911954,2,624,1248
171306,2025-10-02,"コーヒー","ブレンドコーヒー",9904974,1,124,124
171354,2025-10-02,"飲料・お酒","缶コーヒー",9901537,4,313,1252
171365,2025-10-02,"お弁当・おむすび","直巻きおにぎり",9901224,1,700,700
171365,2025-10-02,"飲料・お酒","ワイン",9939246,1,136,136
171429,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
171478,2025-10-02,"コーヒー","アイスコーヒー",9900954,1,147,147
171478,2025-10-02,"コンビニウェア・日用品","靴下",9900208,1,178,178
171502,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
171516,2025-10-02,"コンビニウェア・日用品","靴下",9900358,1,178,178
171516,2025-10-02,"コーヒー","ブレンドコーヒー",9900177,2,600,1200
171517,2025-10-02,"お弁当・おむすび","ボリューム丼",9919247,3,690,2070
171517,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
171534,2025-10-02,"お弁当・おむすび","定番弁当",9901218,1,397,397
171534,2025-10-02,"パン・デザート","どら焼き",9933786,1,405,405
171609,2025-10-02,"パン・デザート","ホットドッグ",9921835,2,123,246
171609,2025-10-02,"コンビニウェア・日用品","靴下",9913924,2,219,438
171623,2025-10-02,"日配品・冷凍食品","カップアイス",9904217,1,469,469
171623,2025-10-02,"日配品・冷凍食品","カップアイス",9901593,5,718,3590
171623,2025-10-02,"日配品・冷凍食品","カップアイス",9901592,1,915,915
171623,2025-10-02,"日配品・冷凍食品","カップアイス",9903550,5,457,2285
171657,2025-10-02,"パン・デザート","プリン",9936697,1,426,426
171657,2025-10-02,"パン・デザート","プリン",9936691,1,166,166
171731,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
171789,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9900847,7,450,3150
172003,2025-10-02,"飲料・お酒","ハイボール",9911949,1,120,120
172003,2025-10-02,"飲料・お酒","ハイボール",9919429,4,323,1292
172003,2025-10-02,"飲料・お酒","ハイボール",9921600,4,263,1052
172003,2025-10-02,"コーヒー","ブレンドコーヒー",9907850,1,254,254
172003,2025-10-02,"日配品・冷凍食品","カップアイス",9939876,1,631,631
172003,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9939873,1,109,109
172003,2025-10-02,"コーヒー","ブレンドコーヒー",9905205,2,171,342
172012,2025-10-02,"パン・デザート","プリン",9903093,7,550,3850
172012,2025-10-02,"コンビニウェア・日用品","靴下",9900196,1,398,398
172091,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9916389,2,274,548
172091,2025-10-02,"コンビニウェア・日用品","ノート",9912727,2,333,666
172091,2025-10-02,"コンビニウェア・日用品","ノート",9900385,2,108,216
172109,2025-10-02,"パン・デザート","惣菜パン",9928738,2,560,1120
172109,2025-10-02,"日配品・冷凍食品","カップアイス",9908279,5,247,1235
172245,2025-10-02,"パン・デザート","プリン",9919861,1,872,872
172279,2025-10-02,"パン・デザート","ケーキ",9940137,1,128,128
172279,2025-10-02,"日配品・冷凍食品","バナナ",9923281,1,293,293
172279,2025-10-02,"日配品・冷凍食品","冷凍中華",9917047,1,224,224
172279,2025-10-02,"日配品・冷凍食品","冷凍中華",9940125,1,256,256
172284,2025-10-02,"コーヒー","アイスコーヒー",9904394,6,398,2388
172310,2025-10-02,"パン・デザート","パフェ",9901455,1,139,139
172314,2025-10-02,"パン・デザート","惣菜パン",9900895,3,480,1440
172314,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
172321,2025-10-02,"パン・デザート","パフェ",9900449,1,300,300
172326,2025-10-02,"飲料・お酒","チューハイ",9916764,4,223,892
172326,2025-10-02,"飲料・お酒","チューハイ",9924909,4,153,612
172389,2025-10-02,"パン・デザート","惣菜パン",9904309,1,120,120
172389,2025-10-02,"パン・デザート","どら焼き",9913533,1,230,230
172433,2025-10-02,"飲料・お酒","チューハイ",9903671,2,183,366
172433,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
172437,2025-10-02,"飲料・お酒","清涼飲料",9900295,1,190,190
172437,2025-10-02,"パン・デザート","パフェ",9900607,1,320,320
172437,2025-10-02,"パン・デザート","惣菜パン",9900491,1,135,135
172460,2025-10-02,"パン・デザート","ケーキ",9900792,1,203,203
172460,2025-10-02,"コーヒー","ブレンドコーヒー",9910495,2,650,1300
172460,2025-10-02,"日配品・冷凍食品","カップアイス",9902661,1,226,226
172460,2025-10-02,"コンビニウェア・日用品","靴下",9904914,1,131,131
172460,2025-10-02,"コンビニウェア・日用品","靴下",9913928,1,131,131
172462,2025-10-02,"コンビニウェア・日用品","靴下",9900172,2,398,796
172485,2025-10-02,"コンビニウェア・日用品","靴下",9913680,1,253,253
172535,2025-10-02,"コーヒー","アイスカフェラテ",9908154,2,410,820
172573,2025-10-02,"パン・デザート","プリン",9900189,1,298,298
172606,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9901009,2,890,1780
172645,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
172711,2025-10-02,"日配品・冷凍食品","カップアイス",9900318,1,94,94
172841,2025-10-02,"コーヒー","アイスコーヒー",9918584,1,350,350
172841,2025-10-02,"パン・デザート","どら焼き",9940737,1,190,190
172841,2025-10-02,"パン・デザート","どら焼き",9915629,1,970,970
172920,2025-10-02,"コンビニウェア・日用品","靴下",9907647,2,183,366
172920,2025-10-02,"コンビニウェア・日用品","靴下",9918464,4,446,1784
172924,2025-10-02,"飲料・お酒","清涼飲料",9901294,1,225,225
172924,2025-10-02,"パン・デザート","タルト",9900220,3,102,306
172931,2025-10-02,"飲料・お酒","清涼飲料",9901490,5,806,4030
172931,2025-10-02,"パン・デザート","ケーキ",9906677,2,150,300
172958,2025-10-02,"飲料・お酒","ハイボール",9919955,1,107,107
172958,2025-10-02,"コンビニウェア・日用品","靴下",9901919,1,115,115
172958,2025-10-02,"コンビニウェア・日用品","靴下",9900343,1,347,347
172975,2025-10-02,"パン・デザート","タルト",9900220,1,102,102
173022,2025-10-02,"ホットスナック","中華まん",9903775,1,406,406
173039,2025-10-02,"飲料・お酒","清涼飲料",9900294,1,775,775
173039,2025-10-02,"パン・デザート","惣菜パン",9917651,1,250,250
173087,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
173096,2025-10-02,"コーヒー","アイスコーヒー",9900236,1,128,128
173096,2025-10-02,"パン・デザート","パフェ",9900327,1,100,100
173096,2025-10-02,"パン・デザート","パフェ",9902699,1,100,100
173120,2025-10-02,"日配品・冷凍食品","カップアイス",9900174,1,289,289
173120,2025-10-02,"日配品・冷凍食品","カップアイス",9941111,1,731,731
173120,2025-10-02,"日配品・冷凍食品","カップアイス",9900389,1,289,289
173122,2025-10-02,"飲料・お酒","缶コーヒー",9915914,3,708,2124
173122,2025-10-02,"パン・デザート","プリン",9905882,1,230,230
173185,2025-10-02,"パン・デザート","シュークリーム",9900217,1,698,698
173185,2025-10-02,"コンビニウェア・日用品","靴下",9900208,1,178,178
173246,2025-10-02,"飲料・お酒","缶コーヒー",9901250,2,238,476
173246,2025-10-02,"コンビニウェア・日用品","靴下",9902973,5,730,3650
173246,2025-10-02,"コンビニウェア・日用品","靴下",9900935,5,730,3650
173265,2025-10-02,"飲料・お酒","清涼飲料",9905932,1,323,323
173265,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9910813,1,530,530
173345,2025-10-02,"コンビニウェア・日用品","靴下",9911138,1,277,277
173361,2025-10-02,"コーヒー","アイスコーヒー",9928649,5,542,2710
173361,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
173363,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9908840,3,394,1182
173363,2025-10-02,"コーヒー","アイスコーヒー",9900167,1,205,205
173363,2025-10-02,"コーヒー","アイスコーヒー",9900168,1,111,111
173373,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
173373,2025-10-02,"コンビニウェア・日用品","靴下",9902941,1,138,138
173403,2025-10-02,"パン・デザート","パフェ",9902991,1,198,198
173436,2025-10-02,"コーヒー","アイスカフェラテ",9905619,1,346,346
173436,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
173444,2025-10-02,"飲料・お酒","チューハイ",9905558,2,142,284
173444,2025-10-02,"パン・デザート","タルト",9900577,4,390,1560
173444,2025-10-02,"コーヒー","ブレンドコーヒー",9903711,2,850,1700
173461,2025-10-02,"飲料・お酒","清涼飲料",9904985,6,101,606
173461,2025-10-02,"パン・デザート","菓子パン",9941681,1,405,405
173461,2025-10-02,"コンビニウェア・日用品","靴下",9900643,5,110,550
173467,2025-10-02,"コーヒー","アイスコーヒー",9925661,1,262,262
173467,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9916962,1,611,611
173501,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9922971,1,527,527
173501,2025-10-02,"日配品・冷凍食品","カップアイス",9919014,1,900,900
173530,2025-10-02,"パン・デザート","サンドイッチ",9916199,1,127,127
173539,2025-10-02,"飲料・お酒","清涼飲料",9919535,1,658,658
173539,2025-10-02,"パン・デザート","惣菜パン",9904113,5,370,1850
173563,2025-10-02,"飲料・お酒","缶ビール",9907960,1,146,146
173563,2025-10-02,"ホットスナック","チキン",9900822,5,583,2915
173566,2025-10-02,"飲料・お酒","清涼飲料",9900250,1,400,400
173613,2025-10-02,"パン・デザート","ケーキ",9923787,1,137,137
173613,2025-10-02,"日配品・冷凍食品","冷凍スイーツ",9941886,1,799,799
173657,2025-10-02,"飲料・お酒","ワイン",9902043,6,943,5658
173657,2025-10-02,"飲料・お酒","ワイン",9912976,6,104,624
173689,2025-10-02,"飲料・お酒","清涼飲料",9909750,3,394,1182
173689,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9941986,1,468,468
173689,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9933062,1,416,416
173689,2025-10-02,"飲料・お酒","清涼飲料",9916766,6,260,1560
173689,2025-10-02,"パン・デザート","サンドイッチ",9900769,2,102,204
173702,2025-10-02,"飲料・お酒","清涼飲料",9902390,1,931,931
173789,2025-10-02,"ホットスナック","チキン",9900843,6,627,3762
173789,2025-10-02,"飲料・お酒","ワイン",9903769,2,685,1370
173789,2025-10-02,"コンビニウェア・日用品","靴下",9900644,6,460,2760
173853,2025-10-02,"パン・デザート","惣菜パン",9942247,1,126,126
173853,2025-10-02,"日配品・冷凍食品","冷凍おかず",9942245,1,153,153
173872,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
173950,2025-10-02,"パン・デザート","ケーキ",9900946,1,105,105
173950,2025-10-02,"パン・デザート","シュークリーム",9902513,1,220,220
173953,2025-10-02,"コンビニウェア・日用品","靴下",9905216,1,125,125
173953,2025-10-02,"コンビニウェア・日用品","靴下",9900172,1,398,398
173953,2025-10-02,"コンビニウェア・日用品","靴下",9900208,5,178,890
173953,2025-10-02,"コンビニウェア・日用品","靴下",9900196,3,398,1194
173953,2025-10-02,"コンビニウェア・日用品","靴下",9900643,1,110,110
173958,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,150,150
173958,2025-10-02,"パン・デザート","パフェ",9916627,3,158,474
173958,2025-10-02,"コーヒー","ブレンドコーヒー",9903285,1,104,104
173958,2025-10-02,"コーヒー","ブレンドコーヒー",9900451,2,44,88
173958,2025-10-02,"コンビニウェア・日用品","靴下",9941474,2,506,1012
174018,2025-10-02,"お弁当・おむすび","定番弁当",9903059,1,450,450
174018,2025-10-02,"パン・デザート","どら焼き",9915606,4,110,440
174018,2025-10-02,"コーヒー","ブレンドコーヒー",9900763,2,114,228
174026,2025-10-02,"パン・デザート","惣菜パン",9921111,1,823,823
174028,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9900362,4,180,720
174032,2025-10-02,"ホットスナック","チキン",9901016,1,412,412
174216,2025-10-02,"ホットスナック","チキン",9900655,1,431,431
174216,2025-10-02,"パン・デザート","パフェ",9900707,1,297,297
174216,2025-10-02,"コンビニウェア・日用品","靴下",9902342,1,233,233
174285,2025-10-02,"コンビニウェア・日用品","靴下",9902841,1,354,354
174389,2025-10-02,"飲料・お酒","清涼飲料",9900204,1,615,615
174389,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
174389,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
174463,2025-10-02,"パン・デザート","ケーキ",9901083,2,164,328
174527,2025-10-02,"コーヒー","アイスコーヒー",9901451,2,180,360
174527,2025-10-02,"パン・デザート","ケーキ",9905999,1,933,933
174527,2025-10-02,"パン・デザート","サンドイッチ",9911717,1,157,157
174560,2025-10-02,"飲料・お酒","フレーバーティー",9943508,1,225,225
174560,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9917681,4,500,2000
174560,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9905774,4,400,1600
174560,2025-10-02,"コーヒー","アイスコーヒー",9903448,1,123,123
174560,2025-10-02,"コンビニウェア・日用品","靴下",9925367,1,440,440
174560,2025-10-02,"コンビニウェア・日用品","靴下",9908493,1,470,470
174560,2025-10-02,"コンビニウェア・日用品","靴下",9926435,1,417,417
174560,2025-10-02,"コンビニウェア・日用品","靴下",9943513,1,500,500
174571,2025-10-02,"パン・デザート","タルト",9905596,1,248,248
174587,2025-10-02,"コンビニウェア・日用品","靴下",9901543,1,495,495
174624,2025-10-02,"コンビニウェア・日用品","靴下",9902459,1,316,316
174721,2025-10-02,"コンビニウェア・日用品","靴下",9910287,1,178,178
174721,2025-10-02,"コンビニウェア・日用品","靴下",9902619,1,178,178
174725,2025-10-02,"パン・デザート","惣菜パン",9937857,1,235,235
174768,2025-10-02,"飲料・お酒","缶コーヒー",9910851,2,106,212
174768,2025-10-02,"飲料・お酒","缶コーヒー",9915976,2,157,314
174803,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,215,215
174803,2025-10-02,"飲料・お酒","清涼飲料",9900303,1,387,387
174803,2025-10-02,"パン・デザート","シュークリーム",9916833,1,116,116
174803,2025-10-02,"コーヒー","アイスコーヒー",9912386,5,680,3400
174848,2025-10-02,"パン・デザート","パフェ",9903833,5,690,3450
174848,2025-10-02,"パン・デザート","パフェ",9903836,1,345,345
174848,2025-10-02,"コンビニウェア・日用品","靴下",9909901,2,126,252
174858,2025-10-02,"パン・デザート","惣菜パン",9900692,9,248,2232
174858,2025-10-02,"パン・デザート","パフェ",9902991,1,198,198
174858,2025-10-02,"コーヒー","ブレンドコーヒー",9904776,2,143,286
174858,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
174858,2025-10-02,"コンビニウェア・日用品","靴下",9900198,3,368,1104
174871,2025-10-02,"コーヒー","ブレンドコーヒー",9900330,9,180,1620
174871,2025-10-02,"コーヒー","ブレンドコーヒー",9904838,1,101,101
174892,2025-10-02,"飲料・お酒","チューハイ",9919538,2,211,422
174892,2025-10-02,"ホットスナック","チキン",9900207,2,985,1970
174892,2025-10-02,"パン・デザート","ケーキ",9904962,2,280,560
174892,2025-10-02,"パン・デザート","ケーキ",9903496,2,988,1976
174892,2025-10-02,"日配品・冷凍食品","カップアイス",9905315,1,525,525
174914,2025-10-02,"ホットスナック","中華まん",9906313,1,782,782
174914,2025-10-02,"ホットスナック","中華まん",9904007,1,757,757
174942,2025-10-02,"飲料・お酒","チューハイ",9904626,1,320,320
174942,2025-10-02,"コーヒー","アイスカフェラテ",9906301,1,79,79
174942,2025-10-02,"パン・デザート","パフェ",9910041,1,110,110
174977,2025-10-02,"パン・デザート","タルト",9909353,5,385,1925
174977,2025-10-02,"コーヒー","ブレンドコーヒー",9900520,1,120,120
175000,2025-10-02,"飲料・お酒","フレーバーティー",9901555,5,905,4525
175000,2025-10-02,"コーヒー","ブレンドコーヒー",9904119,1,769,769
175055,2025-10-02,"飲料・お酒","チューハイ",9900248,1,320,320
175055,2025-10-02,"ホットスナック","チキン",9904286,1,372,372
175055,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
175068,2025-10-02,"パン・デザート","シュークリーム",9900226,1,220,220
175068,2025-10-02,"日配品・冷凍食品","カップアイス",9909049,6,193,1158
175068,2025-10-02,"コーヒー","ブレンドコーヒー",9906232,5,790,3950
175068,2025-10-02,"コンビニウェア・日用品","靴下",9901144,1,178,178
175068,2025-10-02,"日配品・冷凍食品","カップアイス",9921555,3,203,609
175068,2025-10-02,"日配品・冷凍食品","カップアイス",9911766,3,193,579
175068,2025-10-02,"日配品・冷凍食品","カップアイス",9915205,5,203,1015
175095,2025-10-02,"コーヒー","アイスコーヒー",9911035,2,790,1580
175095,2025-10-02,"パン・デザート","惣菜パン",9904310,2,140,280
175117,2025-10-02,"パン・デザート","プリン",9907528,2,397,794
175117,2025-10-02,"パン・デザート","プリン",9907530,1,243,243
175117,2025-10-02,"日配品・冷凍食品","カップアイス",9900742,1,290,290
175117,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
175117,2025-10-02,"日配品・冷凍食品","カップアイス",9900219,2,169,338
175124,2025-10-02,"パン・デザート","ケーキ",9901010,2,123,246
175124,2025-10-02,"コーヒー","アイスカフェラテ",9900273,1,79,79
175124,2025-10-02,"コーヒー","アイスカフェラテ",9900272,1,99,99
175135,2025-10-02,"飲料・お酒","缶ビール",9910202,1,672,672
175144,2025-10-02,"コーヒー","ブレンドコーヒー",9901196,1,100,100
175206,2025-10-02,"コーヒー","ブレンドコーヒー",9900089,2,550,1100
175206,2025-10-02,"コーヒー","ブレンドコーヒー",9905693,1,287,287
175206,2025-10-02,"コンビニウェア・日用品","靴下",9900198,1,368,368
175209,2025-10-02,"パン・デザート","パフェ",9913937,1,272,272
175209,2025-10-02,"パン・デザート","パフェ",9926631,4,840,3360
175209,2025-10-02,"パン・デザート","パフェ",9901068,1,179,179
175209,2025-10-02,"コーヒー","ブレンドコーヒー",9905911,3,790,2370
175247,2025-10-02,"飲料・お酒","清涼飲料",9903336,1,107,107
175247,2025-10-02,"飲料・お酒","清涼飲料",9901830,1,590,590
175247,2025-10-02,"パン・デザート","惣菜パン",9903416,1,128,128
175247,2025-10-02,"コーヒー","アイスコーヒー",9903453,1,348,348
175276,2025-10-02,"コーヒー","ブレンドコーヒー",9900699,2,756,1512
175287,2025-10-02,"お弁当・おむすび","惣菜おにぎり",9903520,5,285,1425
175376,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9910628,1,482,482
175376,2025-10-02,"日配品・冷凍食品","冷凍野菜・フルーツ",9911956,2,417,834
175382,2025-10-02,"飲料・お酒","清涼飲料",9900250,1,400,400
175468,2025-10-02,"日配品・冷凍食品","バナナ",9915393,2,256,512
175468,2025-10-02,"コーヒー","ブレンドコーヒー",9901515,1,120,120
175468,2025-10-02,"日配品・冷凍食品","バナナ",9914153,2,169,338
175468,2025-10-02,"日配品・冷凍食品","バナナ",9915398,2,169,338
175468,2025-10-02,"コンビニウェア・日用品","靴下",9902747,1,117,117
175472,2025-10-02,"パン・デザート","惣菜パン",9906227,1,550,550
175529,2025-10-02,"コーヒー","ブレンドコーヒー",9900167,2,205,410
175530,2025-10-02,"コンビニウェア・日用品","靴下",9900208,2,178,356
175560,2025-10-02,"飲料・お酒","ハイボール",9908119,5,775,3875
175560,2025-10-02,"飲料・お酒","ハイボール",9914919,5,126,630
175560,2025-10-02,"コーヒー","アイスコーヒー",9900432,1,100,100
175570,2025-10-02,"お弁当・おむすび","ガツうまおにぎり",9900013,3,465,1395
175570,2025-10-02,"コーヒー","アイスコーヒー",9900168,2,111,222
175570,2025-10-02,"コンビニウェア・日用品","靴下",9900046,3,540,1620
175598,2025-10-02,"パン・デザート","シュークリーム",9900217,4,698,2792
175598,2025-10-02,"コーヒー","ブレンドコーヒー",9901072,4,259,1036
175598,2025-10-02,"コーヒー","ブレンドコーヒー",9904332,9,259,2331
175610,2025-10-02,"日配品・冷凍食品","カップアイス",9920227,1,425,425
175674,2025-10-02,"コーヒー","アイスコーヒー",9900177,3,600,1800
175674,2025-10-02,"パン・デザート","シュークリーム",9900227,2,820,1640
175747,2025-10-02,"日配品・冷凍食品","サラダチキン",9916855,8,333,2664
175747,2025-10-02,"日配品・冷凍食品","サラダチキン",9918462,1,226,226
175780,2025-10-02,"パン・デザート","タルト",9902977,5,153,765
175780,2025-10-02,"コンビニウェア・日用品","除菌グッズ",9900187,5,398,1990
175805,2025-10-02,"コンビニウェア・日用品","靴下",9900171,1,159,159
175820,2025-10-02,"飲料・お酒","清涼飲料",9900841,1,150,150
175820,2025-10-02,"パン・デザート","パフェ",9902991,8,198,1584
175856,2025-10-02,"飲料・お酒","清涼飲料",9900294,4,775,3100
175856,2025-10-02,"コンビニウェア・日用品","靴下",9945217,5,253,1265
175859,2025-10-02,"お弁当・おむすび","いなり寿司",9945222,1,543,543
175859,2025-10-02,"コーヒー","アイスカフェラテ",9915409,2,524,1048
175859,2025-10-02,"コーヒー","ブレンドコーヒー",9927986,1,752,752
175974,2025-10-02,"パン・デザート","シュークリーム",9900650,1,360,360
