顧客_ID,キャンペーン,$LRP-キャンペーン,ゴールドカード
18607,0,0.199,0
18626,0,0.356,0
18654,0,0.265,0
18655,0,0.194,0
18656,0,0.000,0
18662,0,0.265,0
18662,0,0.265,0
18686,1,0.341,0
18687,1,0.000,1
18693,0,0.030,0
18703,0,0.317,0
18711,0,0.216,0
18729,0,0.000,0
18751,0,0.022,0
18761,0,0.034,0
18768,0,0.031,0
18772,1,0.265,0
18776,0,0.223,0
18804,0,0.271,1
18816,0,0.000,0
18817,1,0.488,1
18833,0,0.249,0
18836,0,0.251,0
18846,0,0.300,0
18854,1,0.296,0
18865,1,0.230,0
18888,1,0.248,0
18900,1,0.252,0
18910,0,0.017,0
18912,0,0.031,0
18939,0,0.336,0
18944,1,0.000,1
18953,0,0.177,0
18959,0,0.332,0
18988,0,0.000,0
19001,0,0.160,1
19008,1,0.277,0
19008,0,0.277,0
19017,0,0.442,0
19041,1,0.263,0
19064,0,0.029,0
19067,0,0.180,0
19071,0,0.000,0
19080,0,0.297,0
19080,0,0.297,0
19081,0,0.197,0
19081,0,0.197,0
19085,0,0.242,0
19093,0,0.262,0
19093,0,0.262,0
19101,0,0.030,0
19108,0,0.014,0
19137,1,0.393,0
19138,0,0.431,0
19138,0,0.431,0
19151,0,0.017,0
19165,0,0.189,0
19171,0,0.035,0
19172,1,0.164,1
19177,0,0.032,0
19185,0,0.034,0
19200,1,0.216,0
19202,0,0.166,0
19202,1,0.166,0
19204,1,0.234,0
19212,0,0.027,0
19214,1,0.259,0
19214,0,0.259,0
19216,0,0.035,0
19249,0,0.290,0
19249,1,0.290,0
19266,1,0.018,1
19271,0,0.295,0
19278,0,0.257,0
19278,0,0.257,0
19290,0,0.027,0
19292,1,0.229,1
19301,0,0.349,0
19304,0,0.346,0
19328,0,0.000,0
19330,0,0.033,0
19344,0,0.116,0
19379,1,0.219,0
19380,1,0.283,0
19382,0,0.024,0
19392,1,0.209,0
19405,0,0.456,0
19405,0,0.456,0
19407,0,0.027,0
19411,1,0.000,1
19425,0,0.141,0
19427,0,0.272,0
19434,0,0.041,0
19444,1,0.292,0
19445,0,0.302,0
19451,0,0.040,0
19454,0,0.016,0
19456,0,0.000,0
19462,0,0.036,0
19477,1,0.306,0
19485,0,0.402,1
19486,1,0.230,0
19490,0,0.037,0
19493,0,0.260,0
19496,0,0.030,0
19534,1,0.257,0
19541,0,0.040,0
19543,0,0.000,0
19558,1,0.255,0
19558,0,0.255,0
19561,0,0.025,0
19562,0,0.189,0
19564,0,0.211,1
19571,0,0.282,0
19576,0,0.034,0
19579,0,0.240,0
19584,1,0.263,0
19597,0,0.160,0
19598,0,0.197,0
19605,0,0.031,0
19622,0,0.039,0
19640,0,0.366,0
19654,0,0.000,0
19655,0,0.237,0
19657,0,0.109,0
19659,0,0.014,0
19665,0,0.028,0
19670,0,0.035,0
19678,0,0.043,0
19682,0,0.164,0
19682,0,0.164,0
19691,0,0.225,0
19700,1,0.328,0
19702,0,0.000,0
19720,0,0.204,0
19740,0,0.015,0
19741,0,0.018,0
19755,1,0.000,1
19803,0,0.269,0
19803,0,0.269,0
19806,0,0.025,0
19816,0,0.043,0
19826,0,0.354,0
19826,0,0.354,0
19842,0,0.034,0
19862,0,0.035,0
19869,0,0.234,0
19869,0,0.234,0
19882,0,0.073,0
19884,1,0.273,0
19888,0,0.030,0
19895,0,0.227,1
19896,0,0.176,0
19896,0,0.176,0
19915,0,0.030,0
19916,0,0.142,0
19919,0,0.101,0
19919,1,0.101,0
19924,1,0.220,0
19940,0,0.038,0
19948,0,0.033,0
19985,0,0.030,0
19986,1,0.321,0
20011,1,0.247,0
20011,0,0.247,0
20020,0,0.262,0
20020,0,0.262,0
20022,0,0.277,0
20024,0,0.094,0
20036,0,0.029,0
20042,0,0.278,0
20049,0,0.284,0
20049,0,0.284,0
20050,0,0.027,0
20054,0,0.367,0
20057,0,0.026,0
20061,0,0.325,0
20070,0,0.370,0
20070,0,0.370,0
20079,0,0.192,0
20114,0,0.015,0
20129,0,0.151,0
20130,1,0.400,0
20133,0,0.000,0
20134,0,0.214,0
20134,0,0.214,0
20145,0,0.302,0
20145,0,0.302,0
20153,0,0.033,0
20155,0,0.034,0
20156,0,0.000,0
20170,0,0.210,0
20170,0,0.210,0
20171,0,0.000,0
20173,0,0.105,0
20176,0,0.248,1
20204,0,0.203,0
20211,1,0.277,0
20219,0,0.037,0
20246,0,0.000,0
20252,0,0.184,0
20256,0,0.000,0
20284,1,0.000,1
20288,0,0.201,0
20290,0,0.000,1
20305,0,0.039,0
20313,0,0.255,0
20320,0,0.358,0
20323,0,0.242,0
20324,0,0.394,0
20324,1,0.394,0
20332,0,0.023,0
20362,1,0.312,0
20366,0,0.292,0
20386,0,0.277,0
20394,0,0.243,0
20400,0,0.000,0
20409,0,0.448,0
20409,0,0.448,0
20410,1,0.177,0
20410,0,0.177,0
20427,1,0.293,0
20433,0,0.000,0
20448,0,0.238,0
20453,1,0.322,0
20455,1,0.222,0
20455,0,0.222,0
20463,1,0.288,0
20468,0,0.038,0
20479,0,0.033,0
20481,0,0.213,0
20498,0,0.041,0
20501,0,0.215,0
20505,0,0.036,0
20509,1,0.452,0
20509,0,0.452,0
20517,1,0.275,0
20530,0,0.024,0
20543,1,0.000,1
20568,0,0.028,0
20570,0,0.036,0
20572,1,0.000,1
20584,0,0.200,0
20589,1,0.123,0
20609,0,0.332,0
20621,0,0.322,0
20635,0,0.000,0
20636,0,0.168,0
20637,0,0.350,0
20637,1,0.350,0
20648,0,0.215,0
20648,1,0.215,0
20657,1,0.262,0
20678,0,0.172,0
20714,1,0.181,0
20714,0,0.181,0
20725,1,0.179,0
20733,1,0.385,0
20735,0,0.196,1
20741,1,0.316,0
20741,0,0.316,0
20770,1,0.000,1
20773,1,0.207,0
20776,0,0.281,0
20780,0,0.029,0
20791,0,0.000,0
20795,1,0.254,1
20804,1,0.211,0
20822,0,0.000,0
20825,1,0.224,0
20833,1,0.411,0
20840,0,0.296,0
20842,0,0.253,1
20843,1,0.208,0
20855,0,0.317,0
20855,1,0.317,0
20856,0,0.290,0
20864,0,0.041,0
20879,1,0.012,1
20880,0,0.263,0
20883,0,0.031,0
20890,0,0.229,0
20897,1,0.222,0
20897,0,0.222,0
20901,0,0.193,0
20904,0,0.000,0
20914,0,0.300,0
20917,0,0.034,0
20919,0,0.030,0
20942,0,0.392,0
20959,0,0.320,0
20972,0,0.373,0
21010,1,0.243,0
21018,0,0.030,0
21029,0,0.314,0
21029,0,0.314,0
21032,0,0.029,0
21059,0,0.171,0
21084,0,0.017,0
21095,0,0.218,0
21099,0,0.016,0
21101,0,0.028,0
21104,0,0.279,0
21109,0,0.384,0
21109,0,0.384,0
21112,0,0.320,0
21112,0,0.320,0
21113,0,0.321,0
21113,0,0.321,0
21115,0,0.038,0
21119,0,0.000,0
21120,1,0.211,0
21120,0,0.211,0
21121,0,0.034,0
21132,0,0.019,0
21136,0,0.034,0
21141,0,0.250,0
21141,1,0.250,0
21159,1,0.000,1
21169,0,0.016,0
21187,0,0.269,0
21192,0,0.217,0
21192,0,0.217,0
21195,0,0.257,0
21202,1,0.253,0
21210,0,0.014,0
21213,1,0.268,0
21214,0,0.198,0
21215,0,0.142,0
21215,1,0.142,0
21216,0,0.307,0
21216,1,0.307,0
21220,0,0.030,0
21225,0,0.283,0
21225,1,0.283,0
21235,1,0.000,1
21240,0,0.266,0
21249,0,0.082,0
21250,1,0.332,0
21251,0,0.172,0
21259,0,0.245,0
21271,1,0.113,0
21290,0,0.268,0
21291,1,0.013,1
21293,0,0.303,0
21298,0,0.282,0
21301,0,0.361,0
21306,0,0.156,0
21309,0,0.017,0
21322,1,0.425,0
21322,0,0.425,0
21327,0,0.282,0
21343,0,0.033,0
21370,0,0.000,0
21391,0,0.035,0
21394,1,0.338,0
21395,0,0.029,0
21398,0,0.157,0
21402,0,0.149,0
21404,0,0.227,0
21419,0,0.235,0
21419,1,0.235,0
21423,0,0.023,0
21426,0,0.026,0
21427,0,0.029,0
21434,0,0.084,0
21436,0,0.159,0
21442,0,0.379,1
21450,1,0.526,0
21457,1,0.038,1
21462,0,0.000,0
21470,0,0.111,0
21476,1,0.235,0
21480,0,0.040,0
21490,1,0.294,0
21490,0,0.294,0
21492,0,0.032,0
21503,0,0.469,0
21528,0,0.206,0
21528,1,0.206,0
21533,0,0.309,0
21537,0,0.035,0
21544,0,0.241,0
21548,0,0.239,1
21548,1,0.239,1
21557,0,0.299,0
21557,0,0.299,0
21559,1,0.000,1
21560,0,0.311,0
21560,1,0.311,0
21561,0,0.039,0
21566,1,0.208,0
21574,0,0.031,0
21583,0,0.017,0
21588,0,0.219,0
21588,0,0.219,0
21589,0,0.030,0
21591,0,0.000,0
21613,0,0.274,0
21619,0,0.043,0
21620,1,0.000,1
21630,0,0.026,0
21636,0,0.349,0
21636,1,0.349,0
21651,1,0.175,0
21658,0,0.035,0
21664,0,0.375,0
21664,1,0.375,0
21686,1,0.226,0
21686,0,0.226,0
21688,0,0.033,0
21703,0,0.214,0
21715,1,0.220,0
21720,1,0.282,0
21723,1,0.452,0
21736,0,0.028,0
21751,0,0.000,0
21753,0,0.221,0
21753,1,0.221,0
21761,0,0.259,0
21763,0,0.254,0
21765,0,0.252,0
21774,0,0.038,0
21779,0,0.348,0
21792,0,0.039,0
21800,0,0.015,0
21812,1,0.218,0
21813,0,0.257,0
21835,0,0.326,0
21835,0,0.326,0
21847,1,0.232,0
21849,1,0.481,0
21849,0,0.481,0
21866,0,0.270,0
21883,0,0.033,0
21888,1,0.118,0
21895,0,0.051,0
21900,0,0.032,0
21907,0,0.027,0
21913,1,0.402,0
21919,0,0.289,0
21919,0,0.289,0
21932,0,0.429,0
21932,0,0.429,0
21955,0,0.000,0
21961,0,0.029,0
21970,1,0.015,1
21973,0,0.019,0
21985,1,0.040,1
21986,0,0.036,0
22000,0,0.385,0
22004,0,0.283,0
22010,1,0.238,0
22010,0,0.238,0
22021,0,0.036,0
22027,0,0.255,0
22030,0,0.029,0
22045,0,0.238,0
22048,0,0.032,0
22050,0,0.000,0
22069,0,0.406,0
22074,1,0.344,0
22079,0,0.389,0
22102,1,0.031,1
22105,0,0.221,0
22109,1,0.245,1
22118,0,0.021,0
22125,0,0.037,0
22131,0,0.219,0
22139,0,0.123,0
22158,1,0.000,1
22174,0,0.228,0
22190,0,0.037,0
22202,0,0.272,0
22203,0,0.000,0
22206,0,0.176,0
22207,0,0.024,0
22209,0,0.030,0
22210,0,0.039,0
22212,0,0.032,0
22225,0,0.042,0
22230,0,0.023,0
22232,0,0.038,0
22237,0,0.306,0
22237,0,0.306,0
22239,0,0.228,0
22256,0,0.038,0
22259,0,0.414,0
22260,0,0.036,0
22266,1,0.019,1
22267,0,0.000,0
22273,0,0.226,0
22276,1,0.326,0
22282,0,0.036,0
22290,0,0.039,0
22312,0,0.036,0
22316,0,0.000,0
22331,0,0.031,0
22332,0,0.282,0
22333,0,0.195,0
22333,0,0.195,0
22357,0,0.449,1
22364,0,0.373,0
22365,0,0.330,0
22366,0,0.000,0
22379,0,0.032,0
22383,0,0.034,0
22387,0,0.276,0
22396,0,0.380,0
22397,0,0.381,0
22397,1,0.381,0
22412,0,0.000,0
22420,1,0.161,0
22422,1,0.040,1
22428,0,0.199,0
22440,0,0.238,0
22443,0,0.023,0
22446,0,0.034,0
22447,0,0.024,0
22498,0,0.034,0
22505,0,0.025,0
22531,0,0.159,0
22531,0,0.159,0
22557,0,0.164,0
22557,0,0.164,0
22558,0,0.039,0
22567,0,0.030,0
22586,0,0.288,0
22588,0,0.000,0
22591,1,0.032,1
22602,1,0.165,1
22604,0,0.000,0
22617,0,0.018,0
22620,1,0.332,0
22630,0,0.168,0
22634,0,0.031,0
22655,0,0.000,0
22657,1,0.189,0
22657,0,0.189,0
22659,0,0.154,0
22671,0,0.000,0
22673,0,0.035,0
22686,0,0.321,0
22686,0,0.321,0
22691,0,0.024,0
22692,0,0.031,0
22708,0,0.267,0
22711,0,0.034,0
22713,1,0.318,0
22713,0,0.318,0
22721,0,0.318,0
22736,0,0.163,0
22784,1,0.374,0
22785,0,0.075,0
22798,0,0.330,0
22803,0,0.198,0
22816,0,0.041,0
22822,0,0.037,0
22846,0,0.161,0
22853,0,0.321,0
22893,1,0.660,0
22896,0,0.000,0
22901,0,0.323,1
22909,0,0.039,0
22912,0,0.033,0
22924,0,0.193,0
22969,0,0.029,0
22977,1,0.232,0
22978,0,0.037,0
22990,0,0.034,0
22993,0,0.272,0
22994,0,0.262,0
23003,0,0.000,0
23012,0,0.141,0
23025,1,0.197,1
23036,1,0.301,0
23042,0,0.286,0
23047,0,0.218,0
23047,1,0.218,0
23048,0,0.301,1
23053,0,0.241,0
23063,0,0.216,0
23072,1,0.000,1
23075,1,0.035,1
23082,1,0.261,0
23088,0,0.000,0
23089,0,0.029,0
23112,0,0.000,0
23117,0,0.000,0
23120,0,0.280,0
23122,0,0.176,0
23125,1,0.038,1
23142,0,0.017,0
23145,1,0.378,0
23155,0,0.035,0
23182,0,0.000,0
23186,1,0.000,1
23188,0,0.340,0
23204,0,0.000,0
23219,0,0.037,0
23223,0,0.200,0
23225,0,0.032,0
23235,0,0.197,0
23238,1,0.457,0
23252,0,0.036,0
23256,1,0.260,1
23257,1,0.000,1
23258,0,0.218,0
23262,0,0.308,0
23263,0,0.018,0
23272,0,0.314,0
23273,1,0.298,0
23275,0,0.216,0
23277,1,0.241,0
23291,0,0.381,0
23291,1,0.381,0
23303,0,0.266,0
23303,0,0.266,0
23309,0,0.037,0
23314,1,0.246,0
23317,0,0.018,0
23325,0,0.031,0
23334,1,0.197,0
23336,0,0.000,0
23364,0,0.037,0
23365,0,0.029,0
23374,0,0.000,0
23403,0,0.395,0
23403,0,0.395,0
23409,1,0.252,0
23414,0,0.036,0
23428,0,0.017,0
23441,1,0.278,0
23447,0,0.339,0
23447,0,0.339,0
23452,0,0.028,0
23464,0,0.038,0
23486,0,0.036,0
23502,0,0.344,0
23504,0,0.000,0
23509,1,0.000,1
23522,1,0.288,0
23523,0,0.042,0
23537,0,0.278,0
23538,0,0.221,0
23546,1,0.000,1
23547,0,0.248,0
23551,0,0.155,0
23576,0,0.281,0
23583,0,0.041,0
23589,0,0.215,0
23596,0,0.442,0
23606,0,0.031,0
23613,0,0.278,0
23613,0,0.278,0
23640,0,0.253,0
23642,0,0.117,0
23642,1,0.117,0
23644,0,0.031,0
23645,0,0.267,0
23645,0,0.267,0
23650,0,0.185,0
23663,0,0.407,0
23686,1,0.190,0
23686,0,0.190,0
23692,1,0.331,0
23692,0,0.331,0
23696,0,0.029,0
23703,0,0.194,0
23703,1,0.194,0
23712,1,0.199,0
23741,1,0.286,0
23750,1,0.133,0
23751,0,0.182,0
23756,0,0.277,0
23770,0,0.031,0
23775,0,0.000,0
23778,0,0.166,0
23783,1,0.389,1
23817,0,0.273,0
23824,0,0.413,0
23824,0,0.413,0
23837,0,0.019,0
23865,0,0.016,0
23867,0,0.310,0
23915,0,0.211,0
23920,0,0.187,0
23920,1,0.187,0
23921,0,0.241,0
23926,0,0.207,0
23931,1,0.143,1
23936,1,0.414,0
23939,0,0.030,0
23943,0,0.210,0
23947,0,0.042,0
23953,0,0.041,0
23963,1,0.000,1
23971,0,0.039,0
23975,0,0.000,0
23984,0,0.238,0
23984,0,0.238,0
23987,0,0.276,0
23988,0,0.000,0
23996,0,0.228,0
24004,0,0.000,0
24026,0,0.256,0
24038,0,0.264,0
24038,1,0.264,0
24041,0,0.151,0
24051,0,0.037,0
24058,0,0.000,0
24068,1,0.422,0
24071,0,0.038,0
24079,1,0.246,0
24079,0,0.246,0
24081,1,0.191,0
24088,0,0.038,0
24092,0,0.000,0
24102,0,0.218,0
24103,1,0.013,1
24104,1,0.280,1
24108,0,0.268,0
24108,0,0.268,0
24114,0,0.274,0
24116,0,0.246,0
24116,0,0.246,0
24120,0,0.167,0
24123,1,0.218,0
24156,0,0.332,0
24159,0,0.036,0
24170,0,0.265,0
24177,0,0.018,0
24180,0,0.017,0
24198,1,0.306,0
24223,0,0.000,0
24230,0,0.179,0
24230,0,0.179,0
24240,0,0.029,0
24257,0,0.000,0
24259,1,0.325,0
24259,0,0.325,0
24262,1,0.267,0
24262,0,0.267,0
24266,0,0.271,1
24284,1,0.159,1
24290,0,0.000,0
24298,1,0.504,1
24305,0,0.042,0
24306,0,0.023,0
24308,1,0.451,0
24309,0,0.040,0
24320,0,0.213,0
24320,0,0.213,0
24337,0,0.000,0
24349,0,0.032,0
24351,0,0.322,0
24351,0,0.322,0
24367,0,0.035,0
24371,0,0.248,1
24391,0,0.389,0
24391,0,0.389,0
24396,0,0.174,0
24400,0,0.000,0
24403,0,0.215,0
24408,0,0.085,0
24411,1,0.423,0
24424,0,0.244,0
24430,0,0.042,0
24434,0,0.029,0
24441,0,0.165,0
24450,1,0.469,0
24452,0,0.000,0
24454,0,0.015,0
24455,0,0.303,0
24468,0,0.195,0
24479,1,0.000,1
24496,0,0.256,0
24501,1,0.185,0
24509,0,0.342,0
24514,0,0.018,0
24517,0,0.174,0
24517,0,0.174,0
24524,0,0.383,0
24539,0,0.000,0
24547,0,0.201,0
24564,0,0.000,0
24565,0,0.037,0
24567,0,0.020,0
24570,0,0.035,0
24578,0,0.041,0
24595,0,0.040,0
24622,1,0.305,0
24624,0,0.348,0
24631,1,0.000,1
24638,0,0.191,0
24639,1,0.000,1
24644,0,0.038,0
24646,0,0.309,0
24646,1,0.309,0
24659,1,0.180,1
24661,0,0.207,0
24661,1,0.207,0
24665,1,0.157,1
24669,0,0.230,0
24681,0,0.047,0
24684,0,0.343,0
24694,0,0.033,0
24705,0,0.307,0
24708,1,0.240,0
24717,0,0.034,0
24718,0,0.036,0
24725,0,0.196,0
24751,0,0.039,0
24752,0,0.036,0
24759,1,0.240,0
24776,0,0.030,0
24781,0,0.042,0
24782,1,0.013,1
24783,0,0.442,0
24789,1,0.186,0
24791,0,0.200,0
24791,0,0.200,0
24798,0,0.032,0
24804,0,0.000,0
24822,1,0.220,0
24857,1,0.226,0
24863,0,0.191,0
24863,0,0.191,0
24875,0,0.042,0
24882,0,0.317,0
24882,0,0.317,0
24891,0,0.000,0
24893,0,0.000,0
24896,0,0.000,0
24908,0,0.398,0
24912,1,0.350,0
24914,0,0.140,0
24922,0,0.222,0
24927,0,0.221,0
24945,1,0.315,0
24955,0,0.039,0
24964,1,0.237,0
24986,1,0.000,1
24987,0,0.040,1
24994,0,0.161,0
24994,0,0.161,0
24998,0,0.228,0
24998,0,0.228,0
25002,0,0.038,0
25018,0,0.030,0
25028,0,0.303,0
25030,0,0.386,0
25034,0,0.349,0
25038,0,0.039,0
25042,0,0.000,0
25045,1,0.334,1
25046,0,0.243,0
25059,0,0.036,0
25061,1,0.283,0
25072,0,0.036,0
25082,0,0.390,0
25088,0,0.353,0
25099,0,0.000,0
25126,0,0.030,0
25127,0,0.000,0
25130,1,0.180,0
25153,0,0.000,0
25159,1,0.207,0
25161,1,0.000,1
25187,0,0.036,0
25195,0,0.215,0
25213,0,0.028,0
25231,0,0.016,0
25234,0,0.195,0
25236,0,0.418,0
25237,0,0.026,0
25243,0,0.044,0
25247,0,0.446,0
25247,0,0.446,0
25250,0,0.331,0
25251,0,0.445,0
25262,0,0.018,0
25268,0,0.240,0
25293,0,0.347,0
25301,0,0.464,0
25301,0,0.464,0
25307,0,0.032,0
25312,1,0.459,0
25313,0,0.016,0
25318,1,0.386,0
25328,1,0.032,1
25343,0,0.029,0
25363,0,0.032,0
25366,0,0.290,0
25368,0,0.084,0
25373,1,0.176,0
25379,0,0.380,0
25382,0,0.000,0
25386,0,0.219,0
25386,1,0.219,0
25389,1,0.288,0
25390,1,0.000,1
25391,1,0.319,0
25402,0,0.390,0
25402,0,0.390,0
25405,0,0.332,0
25424,0,0.037,1
25426,0,0.269,0
25438,0,0.109,0
25455,0,0.261,0
25462,0,0.039,0
25489,0,0.033,0
25505,0,0.016,0
25513,0,0.043,0
25527,0,0.045,0
25532,0,0.266,0
25532,0,0.266,0
25538,0,0.193,0
25539,0,0.355,0
25562,0,0.246,0
25563,0,0.321,0
25563,0,0.321,0
25583,0,0.225,0
25584,0,0.179,0
25586,0,0.218,0
25587,1,0.329,0
25588,1,0.305,0
25594,0,0.226,0
25594,0,0.226,0
25595,0,0.210,0
25595,0,0.210,0
25601,1,0.012,1
25608,1,0.187,0
25611,0,0.195,0
25612,0,0.041,0
25619,0,0.223,0
25619,1,0.223,0
25630,0,0.434,0
25630,0,0.434,0
25637,0,0.257,0
25637,0,0.257,0
25654,0,0.294,0
25656,0,0.293,0
25656,0,0.293,0
25679,0,0.266,0
25703,0,0.044,0
25730,1,0.215,0
25733,0,0.355,0
25743,0,0.247,0
25746,0,0.031,0
25751,0,0.030,0
25763,0,0.019,0
25775,1,0.000,1
25778,0,0.034,0
25780,0,0.442,0
25780,1,0.442,0
25792,0,0.240,0
25812,0,0.036,0
25817,0,0.205,0
25824,0,0.040,0
25826,1,0.168,0
25831,1,0.499,1
25831,1,0.499,1
25832,0,0.033,0
25840,1,0.221,0
25843,0,0.029,0
25844,0,0.258,0
25844,1,0.258,0
25852,0,0.311,0
25857,1,0.228,0
25860,0,0.327,0
25868,0,0.384,0
25874,0,0.166,0
25901,1,0.458,0
25901,0,0.458,0
25921,0,0.343,0
25927,0,0.240,1
25927,0,0.240,1
25945,0,0.292,0
25945,0,0.292,0
25951,0,0.146,0
25960,0,0.000,0
25965,0,0.438,0
26002,0,0.446,0
26002,0,0.446,0
26004,0,0.039,0
26023,1,0.020,1
26026,0,0.030,0
26039,0,0.000,0
26058,1,0.580,0
26069,0,0.192,0
26070,0,0.044,0
26078,0,0.035,0
26083,0,0.371,0
26084,0,0.257,0
26086,0,0.321,0
26086,0,0.321,0
26101,0,0.230,0
26104,0,0.241,0
26109,0,0.031,0
26141,1,0.273,0
26154,0,0.019,0
26173,0,0.039,0
26176,0,0.038,0
26188,0,0.296,0
26188,0,0.296,0
26199,0,0.392,0
26214,0,0.447,0
26217,0,0.131,0
26224,0,0.034,0
26227,0,0.039,0
26228,1,0.251,0
26238,1,0.017,1
26244,0,0.232,0
26257,0,0.036,0
26268,1,0.000,1
26275,0,0.269,0
26282,0,0.033,0
26295,0,0.407,0
26298,0,0.045,0
26305,0,0.219,0
26309,0,0.370,0
26309,0,0.370,0
26313,0,0.226,0
26313,0,0.226,0
26316,0,0.239,0
26316,0,0.239,0
26321,0,0.031,0
26325,0,0.033,0
26331,0,0.197,0
26333,0,0.000,0
26340,0,0.428,0
26341,1,0.000,1
26352,0,0.247,0
26355,0,0.034,0
26359,0,0.425,0
26360,1,0.043,1
26362,0,0.033,0
26365,0,0.015,0
26378,0,0.018,0
26381,0,0.365,0
26394,0,0.404,0
26400,0,0.282,0
26400,0,0.282,0
26401,0,0.036,0
26402,0,0.029,0
26418,0,0.333,0
26418,0,0.333,0
26424,1,0.000,1
26436,0,0.282,0
26440,1,0.279,0
26453,0,0.284,0
26453,1,0.284,0
26479,1,0.504,1
26479,1,0.504,1
26486,1,0.250,1
26501,1,0.343,1
26506,0,0.307,0
26512,0,0.000,0
26524,0,0.000,0
26549,0,0.038,0
26595,0,0.340,0
26598,0,0.459,1
26615,0,0.035,0
26625,0,0.180,0
26627,0,0.411,1
26635,1,0.295,0
26638,0,0.319,0
26647,1,0.271,1
26650,0,0.000,0
26658,0,0.314,1
26659,1,0.287,0
26663,0,0.033,0
26678,0,0.242,0
26678,1,0.242,0
26689,0,0.578,0
26689,1,0.578,0
26694,1,0.202,0
26698,0,0.125,0
26708,1,0.413,0
26715,0,0.238,0
26731,0,0.031,0
26744,1,0.497,0
26744,0,0.497,0
26746,0,0.231,0
26758,1,0.302,0
26767,0,0.037,0
26775,1,0.380,0
26775,0,0.380,0
26801,0,0.000,0
26807,1,0.463,0
26819,0,0.035,0
26830,0,0.298,0
26842,0,0.240,0
26857,0,0.112,0
26863,0,0.325,0
26864,0,0.221,0
26868,1,0.000,1
26880,0,0.040,0
26891,0,0.106,0
26893,0,0.029,0
26897,0,0.000,0
26915,0,0.036,0
26922,1,0.209,0
26943,0,0.236,0
26944,0,0.309,0
26946,0,0.312,0
26964,0,0.042,0
26988,0,0.260,1
26993,0,0.187,0
27021,1,0.365,0
27034,0,0.279,0
27070,1,0.152,0
27070,0,0.152,0
27083,0,0.307,0
27083,1,0.307,0
27110,1,0.262,0
27121,1,0.340,0
27124,0,0.261,0
27127,0,0.249,0
27138,0,0.277,0
27161,0,0.027,0
27172,0,0.040,0
27179,0,0.463,0
27179,1,0.463,0
27180,0,0.197,0
27180,0,0.197,0
27188,1,0.266,0
27190,0,0.048,0
27206,0,0.359,0
27213,1,0.470,0
27234,0,0.030,0
27247,0,0.019,0
27263,0,0.261,0
27266,0,0.033,0
27273,0,0.000,0
27284,0,0.040,0
27292,0,0.268,0
27300,0,0.230,0
27328,0,0.082,0
27343,0,0.000,0
27349,0,0.187,0
27359,0,0.359,0
27359,0,0.359,0
27362,0,0.278,0
27371,0,0.050,0
27372,0,0.034,0
27386,0,0.362,0
27386,0,0.362,0
27389,0,0.173,0
27391,0,0.020,0
27436,0,0.039,0
27452,0,0.327,0
27460,0,0.207,0
27496,0,0.384,0
27498,0,0.046,0
27523,0,0.332,0
27530,1,0.183,1
27531,0,0.384,0
27531,0,0.384,0
27532,0,0.000,0
27533,0,0.191,0
27533,1,0.191,0
27539,0,0.031,0
27548,0,0.322,0
27552,0,0.483,0
27578,0,0.179,0
27579,0,0.016,0
27585,0,0.597,0
27585,1,0.597,0
27588,0,0.000,0
27591,1,0.296,1
27592,0,0.039,0
27610,1,0.242,0
27627,1,0.032,1
27632,0,0.232,0
27654,0,0.024,0
27657,1,0.273,0
27661,0,0.039,0
27678,0,0.173,0
27678,0,0.173,0
27695,1,0.231,0
27724,1,0.000,1
27731,1,0.328,1
27760,1,0.235,0
27797,0,0.214,0
27800,0,0.000,0
27819,0,0.023,0
27825,0,0.000,0
27826,1,0.241,0
27826,0,0.241,0
27833,0,0.287,0
27846,0,0.241,0
27848,0,0.045,0
27849,0,0.238,0
27849,0,0.238,0
27865,1,0.247,0
27874,0,0.000,0
27880,0,0.107,0
27885,1,0.151,0
27895,0,0.432,0
27898,0,0.393,0
27903,0,0.017,0
27917,0,0.000,0
27920,0,0.255,0
27927,0,0.190,0
27937,0,0.220,0
27939,0,0.230,0
27948,0,0.040,0
27950,0,0.000,0
27951,0,0.112,0
27959,0,0.036,0
27979,0,0.036,0
27982,0,0.263,0
27983,0,0.151,0
27990,0,0.287,0
27996,0,0.124,0
28018,0,0.238,0
28028,0,0.035,0
28048,0,0.169,0
28050,0,0.294,0
28050,0,0.294,0
28062,0,0.019,0
28065,0,0.277,0
28065,0,0.277,0
28087,1,0.219,1
28099,0,0.286,0
28099,0,0.286,0
28103,0,0.018,0
28104,0,0.287,0
28108,0,0.372,0
28111,0,0.017,0
28120,0,0.195,0
28126,1,0.033,1
28130,0,0.033,0
28161,0,0.433,0
28166,0,0.408,0
28169,0,0.024,0
28193,0,0.312,0
28193,0,0.312,0
28234,1,0.317,0
28242,1,0.305,0
28246,0,0.324,0
28247,0,0.468,0
28247,0,0.468,0
28255,0,0.232,0
28255,0,0.232,0
28256,0,0.173,0
28256,0,0.173,0
28259,0,0.220,0
28261,0,0.038,0
28263,1,0.249,0
28264,0,0.392,0
28299,0,0.331,1
28300,0,0.044,0
28301,0,0.039,0
28308,1,0.214,0
28308,0,0.214,0
28310,1,0.334,0
28332,1,0.267,0
28344,0,0.040,0
28364,1,0.442,0
28370,0,0.230,0
28379,0,0.040,0
28385,1,0.261,1
28389,0,0.412,0
28397,0,0.355,0
28400,0,0.175,0
28404,0,0.030,0
